pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
LKR/SEK,LKR,SEK,1,0.028076,0.029849,0.029849,0.028076,2026-07-01T10:43:53.727668Z,2026-07-01T10:43:53.727668Z
MAD/SEK,MAD,SEK,1,1.0148,1.0569,1.0569,1.0148,2026-07-01T10:43:53.760065Z,2026-07-01T10:43:53.760065Z
MXN/SEK,MXN,SEK,1,0.54777,0.56285,0.56285,0.54777,2026-07-01T10:43:53.751175Z,2026-07-01T10:43:53.751175Z
MYR/SEK,MYR,SEK,1,2.3508,2.4026,2.4026,2.3508,2026-07-01T10:43:53.740730Z,2026-07-01T10:43:53.740730Z
NOK/SEK,NOK,SEK,1,0.97084,0.99014,0.99014,0.97084,2026-07-01T10:43:53.751898Z,2026-07-01T10:43:53.751898Z
NZD/SEK,NZD,SEK,1,5.4716,5.5804,5.5804,5.4716,2026-07-01T10:43:53.758481Z,2026-07-01T10:43:53.758481Z
PEN/SEK,PEN,SEK,1,2.796077,2.912949,2.912949,2.796077,2026-07-01T10:43:53.782390Z,2026-07-01T10:43:53.782390Z
PHP/SEK,PHP,SEK,1,0.1547,0.1611,0.1611,0.1547,2026-07-01T10:43:53.725469Z,2026-07-01T10:43:53.725469Z
PKR/SEK,PKR,SEK,1,0.0339,0.0361,0.0361,0.0339,2026-07-01T10:43:53.752912Z,2026-07-01T10:43:53.752912Z
PLN/SEK,PLN,SEK,1,2.55774,2.6087,2.6087,2.55774,2026-07-01T10:43:53.729096Z,2026-07-01T10:43:53.729096Z
QAR/SEK,QAR,SEK,1,2.6143,2.7225,2.7225,2.6143,2026-07-01T10:43:53.784833Z,2026-07-01T10:43:53.784833Z
RON/SEK,RON,SEK,1,2.0959,2.138,2.138,2.0959,2026-07-01T10:43:53.740554Z,2026-07-01T10:43:53.740554Z
RSD/SEK,RSD,SEK,1,0.092513,0.096503,0.096503,0.092513,2026-07-01T10:43:53.757710Z,2026-07-01T10:43:53.757710Z
SAR/SEK,SAR,SEK,1,2.5545,2.6251,2.6251,2.5545,2026-07-01T10:43:53.757268Z,2026-07-01T10:43:53.757268Z
SGD/SEK,SGD,SEK,1,7.4331,7.5804,7.5804,7.4331,2026-07-01T10:43:53.742626Z,2026-07-01T10:43:53.742626Z
THB/SEK,THB,SEK,1,0.28761,0.29553,0.29553,0.28761,2026-07-01T10:43:53.738768Z,2026-07-01T10:43:53.738768Z
TND/SEK,TND,SEK,1,3.2136,3.3634,3.3634,3.2136,2026-07-01T10:43:53.743174Z,2026-07-01T10:43:53.743174Z
TRY/SEK,TRY,SEK,1,0.2042,0.2125,0.2125,0.2042,2026-07-01T10:43:53.754991Z,2026-07-01T10:43:53.754991Z
USD/SEK,USD,SEK,1,9.6356,9.8262,9.8262,9.6356,2026-07-01T10:43:53.748762Z,2026-07-01T10:43:53.748762Z
ZAR/SEK,ZAR,SEK,1,0.58689,0.59924,0.59924,0.58689,2026-07-01T10:43:53.728517Z,2026-07-01T10:43:53.728517Z
