pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
HUF/SEK,HUF,SEK,1,0.030795,0.031421,0.031421,0.030795,2026-06-19T11:35:35.980801Z,2026-06-19T11:35:35.980801Z
IDR/SEK,IDR,SEK,1,0.0005272,0.0005494,0.0005494,0.0005272,2026-06-19T11:35:36.038388Z,2026-06-19T11:35:36.038388Z
ILS/SEK,ILS,SEK,1,3.1887,3.2776,3.2776,3.1887,2026-06-19T11:35:35.973860Z,2026-06-19T11:35:35.973860Z
INR/SEK,INR,SEK,1,0.09948,0.10356,0.10356,0.09948,2026-06-19T11:35:35.999053Z,2026-06-19T11:35:35.999053Z
ISK/SEK,ISK,SEK,1,0.0748,0.0779,0.0779,0.0748,2026-06-19T11:35:35.964842Z,2026-06-19T11:35:35.964842Z
JPY/SEK,JPY,SEK,1,0.058799,0.059963,0.059963,0.058799,2026-06-19T11:35:35.997534Z,2026-06-19T11:35:35.997534Z
KES/SEK,KES,SEK,1,0.0724,0.0755,0.0755,0.0724,2026-06-19T11:35:35.963193Z,2026-06-19T11:35:35.963193Z
KRW/SEK,KRW,SEK,1,0.006146,0.006373,0.006373,0.006146,2026-06-19T11:35:35.991027Z,2026-06-19T11:35:35.991027Z
KWD/SEK,KWD,SEK,1,30.6447,31.5374,31.5374,30.6447,2026-06-19T11:35:36.007393Z,2026-06-19T11:35:36.007393Z
KZT/SEK,KZT,SEK,1,0.019234,0.020028,0.020028,0.019234,2026-06-19T11:35:36.025959Z,2026-06-19T11:35:36.025959Z
LKR/SEK,LKR,SEK,1,0.027821,0.02956,0.02956,0.027821,2026-06-19T11:35:35.964067Z,2026-06-19T11:35:35.964067Z
MAD/SEK,MAD,SEK,1,1.0074,1.0492,1.0492,1.0074,2026-06-19T11:35:36.031734Z,2026-06-19T11:35:36.031734Z
MXN/SEK,MXN,SEK,1,0.54442,0.55941,0.55941,0.54442,2026-06-19T11:35:36.014620Z,2026-06-19T11:35:36.014620Z
MYR/SEK,MYR,SEK,1,2.2895,2.3405,2.3405,2.2895,2026-06-19T11:35:35.991766Z,2026-06-19T11:35:35.991766Z
NOK/SEK,NOK,SEK,1,0.97806,0.9975,0.9975,0.97806,2026-06-19T11:35:36.018258Z,2026-06-19T11:35:36.018258Z
NZD/SEK,NZD,SEK,1,5.4435,5.5517,5.5517,5.4435,2026-06-19T11:35:36.026810Z,2026-06-19T11:35:36.026810Z
PEN/SEK,PEN,SEK,1,2.772662,2.888394,2.888394,2.772662,2026-06-19T11:35:36.038442Z,2026-06-19T11:35:36.038442Z
PHP/SEK,PHP,SEK,1,0.1543,0.1608,0.1608,0.1543,2026-06-19T11:35:35.969846Z,2026-06-19T11:35:35.969846Z
PKR/SEK,PKR,SEK,1,0.0333,0.0355,0.0355,0.0333,2026-06-19T11:35:36.018437Z,2026-06-19T11:35:36.018437Z
PLN/SEK,PLN,SEK,1,2.55083,2.60161,2.60161,2.55083,2026-06-19T11:35:35.964863Z,2026-06-19T11:35:35.964863Z
QAR/SEK,QAR,SEK,1,2.5733,2.6798,2.6798,2.5733,2026-06-19T11:35:36.042155Z,2026-06-19T11:35:36.042155Z
RON/SEK,RON,SEK,1,2.0745,2.116,2.116,2.0745,2026-06-19T11:35:35.992563Z,2026-06-19T11:35:35.992563Z
RSD/SEK,RSD,SEK,1,0.091558,0.095482,0.095482,0.091558,2026-06-19T11:35:36.017458Z,2026-06-19T11:35:36.017458Z
SAR/SEK,SAR,SEK,1,2.5164,2.5859,2.5859,2.5164,2026-06-19T11:35:36.030342Z,2026-06-19T11:35:36.030342Z
SGD/SEK,SGD,SEK,1,7.3438,7.4893,7.4893,7.3438,2026-06-19T11:35:35.993940Z,2026-06-19T11:35:35.993940Z
THB/SEK,THB,SEK,1,0.28739,0.29531,0.29531,0.28739,2026-06-19T11:35:36.016690Z,2026-06-19T11:35:36.016690Z
TND/SEK,TND,SEK,1,3.1741,3.3207,3.3207,3.1741,2026-06-19T11:35:35.983449Z,2026-06-19T11:35:35.983449Z
TRY/SEK,TRY,SEK,1,0.2019,0.2102,0.2102,0.2019,2026-06-19T11:35:36.025335Z,2026-06-19T11:35:36.025335Z
USD/SEK,USD,SEK,1,9.4829,9.6705,9.6705,9.4829,2026-06-19T11:35:36.021965Z,2026-06-19T11:35:36.021965Z
ZAR/SEK,ZAR,SEK,1,0.57491,0.587,0.587,0.57491,2026-06-19T11:35:35.970634Z,2026-06-19T11:35:35.970634Z
