pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
INR/SEK,INR,SEK,1,0.09848,0.10276,0.10276,0.09848,2026-07-24T23:09:47.463936Z,2026-07-24T23:09:47.463936Z
ISK/SEK,ISK,SEK,1,0.0755,0.079,0.079,0.0755,2026-07-24T23:09:47.703803Z,2026-07-24T23:09:47.703803Z
JPY/SEK,JPY,SEK,1,0.058576,0.060087,0.060087,0.058576,2026-07-24T23:09:47.591325Z,2026-07-24T23:09:47.591325Z
KES/SEK,KES,SEK,1,0.0734,0.0767,0.0767,0.0734,2026-07-24T23:09:47.626824Z,2026-07-24T23:09:47.626824Z
KRW/SEK,KRW,SEK,1,0.00653,0.00679,0.00679,0.00653,2026-07-24T23:09:47.629178Z,2026-07-24T23:09:47.629178Z
KWD/SEK,KWD,SEK,1,30.8488,31.8182,31.8182,30.8488,2026-07-24T23:09:47.434865Z,2026-07-24T23:09:47.434865Z
KZT/SEK,KZT,SEK,1,0.019997,0.020907,0.020907,0.019997,2026-07-24T23:09:47.504230Z,2026-07-24T23:09:47.504230Z
LKR/SEK,LKR,SEK,1,0.028029,0.029842,0.029842,0.028029,2026-07-24T23:09:47.662555Z,2026-07-24T23:09:47.662555Z
MAD/SEK,MAD,SEK,1,1.015,1.0598,1.0598,1.015,2026-07-24T23:09:47.748215Z,2026-07-24T23:09:47.748215Z
MXN/SEK,MXN,SEK,1,0.54546,0.57595,0.57595,0.54546,2026-07-24T23:09:47.788531Z,2026-07-24T23:09:47.788531Z
MYR/SEK,MYR,SEK,1,2.3464,2.4039,2.4039,2.3464,2026-07-24T23:09:47.437865Z,2026-07-24T23:09:47.437865Z
NOK/SEK,NOK,SEK,1,1.00263,1.02592,1.02592,1.00263,2026-07-24T23:09:47.666919Z,2026-07-24T23:09:47.666919Z
NZD/SEK,NZD,SEK,1,5.5068,5.7065,5.7065,5.5068,2026-07-24T23:09:47.465964Z,2026-07-24T23:09:47.465964Z
PEN/SEK,PEN,SEK,1,2.794405,2.916719,2.916719,2.794405,2026-07-24T23:09:47.587597Z,2026-07-24T23:09:47.587597Z
PHP/SEK,PHP,SEK,1,0.1537,0.1605,0.1605,0.1537,2026-07-24T23:09:47.499998Z,2026-07-24T23:09:47.499998Z
PKR/SEK,PKR,SEK,1,0.0338,0.0361,0.0361,0.0338,2026-07-24T23:09:47.441417Z,2026-07-24T23:09:47.441417Z
PLN/SEK,PLN,SEK,1,2.46758,2.63891,2.63891,2.46758,2026-07-24T23:09:47.531188Z,2026-07-24T23:09:47.531188Z
QAR/SEK,QAR,SEK,1,2.6087,2.7221,2.7221,2.6087,2026-07-24T23:09:47.590261Z,2026-07-24T23:09:47.590261Z
RON/SEK,RON,SEK,1,2.0807,2.1589,2.1589,2.0807,2026-07-24T23:09:47.664944Z,2026-07-24T23:09:47.664944Z
RSD/SEK,RSD,SEK,1,0.091987,0.09619,0.09619,0.091987,2026-07-24T23:09:47.631281Z,2026-07-24T23:09:47.631281Z
SAR/SEK,SAR,SEK,1,2.5494,2.627,2.627,2.5494,2026-07-24T23:09:47.747273Z,2026-07-24T23:09:47.747273Z
SGD/SEK,SGD,SEK,1,7.4332,7.6244,7.6244,7.4332,2026-07-24T23:09:47.534064Z,2026-07-24T23:09:47.534064Z
THB/SEK,THB,SEK,1,0.28316,0.29336,0.29336,0.28316,2026-07-24T23:09:47.787917Z,2026-07-24T23:09:47.787917Z
TND/SEK,TND,SEK,1,3.2071,3.3573,3.3573,3.2071,2026-07-24T23:09:47.705920Z,2026-07-24T23:09:47.705920Z
TRY/SEK,TRY,SEK,1,0.2003,0.2099,0.2099,0.2003,2026-07-24T23:09:47.593609Z,2026-07-24T23:09:47.593609Z
USD/SEK,USD,SEK,1,9.6105,9.8232,9.8232,9.6105,2026-07-24T23:09:47.535928Z,2026-07-24T23:09:47.535928Z
ZAR/SEK,ZAR,SEK,1,0.56705,0.58585,0.58585,0.56705,2026-07-24T23:09:47.743129Z,2026-07-24T23:09:47.743129Z
