pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
HKD/SEK,HKD,SEK,1,1.21562,1.24899,1.24899,1.21562,2026-07-20T10:02:21.103665Z,2026-07-20T10:02:21.103665Z
HUF/SEK,HUF,SEK,1,0.030229,0.030844,0.030844,0.030229,2026-07-20T10:02:21.122225Z,2026-07-20T10:02:21.122225Z
IDR/SEK,IDR,SEK,1,0.0005275,0.0005495,0.0005495,0.0005275,2026-07-20T10:02:21.130250Z,2026-07-20T10:02:21.130250Z
ILS/SEK,ILS,SEK,1,3.1253,3.2123,3.2123,3.1253,2026-07-20T10:02:21.103897Z,2026-07-20T10:02:21.103897Z
INR/SEK,INR,SEK,1,0.09816,0.10219,0.10219,0.09816,2026-07-20T10:02:21.120625Z,2026-07-20T10:02:21.120625Z
ISK/SEK,ISK,SEK,1,0.0754,0.0786,0.0786,0.0754,2026-07-20T10:02:21.103755Z,2026-07-20T10:02:21.103755Z
JPY/SEK,JPY,SEK,1,0.058905,0.06007,0.06007,0.058905,2026-07-20T10:02:21.123954Z,2026-07-20T10:02:21.123954Z
KES/SEK,KES,SEK,1,0.0732,0.0763,0.0763,0.0732,2026-07-20T10:02:21.120086Z,2026-07-20T10:02:21.120086Z
KRW/SEK,KRW,SEK,1,0.006402,0.006638,0.006638,0.006402,2026-07-20T10:02:21.134408Z,2026-07-20T10:02:21.134408Z
KWD/SEK,KWD,SEK,1,30.7544,31.6537,31.6537,30.7544,2026-07-20T10:02:21.132063Z,2026-07-20T10:02:21.132063Z
KZT/SEK,KZT,SEK,1,0.020132,0.020959,0.020959,0.020132,2026-07-20T10:02:21.131209Z,2026-07-20T10:02:21.131209Z
LKR/SEK,LKR,SEK,1,0.027873,0.029616,0.029616,0.027873,2026-07-20T10:02:21.104752Z,2026-07-20T10:02:21.104752Z
MAD/SEK,MAD,SEK,1,1.0134,1.0554,1.0554,1.0134,2026-07-20T10:02:21.133182Z,2026-07-20T10:02:21.133182Z
MXN/SEK,MXN,SEK,1,0.54491,0.55991,0.55991,0.54491,2026-07-20T10:02:21.129403Z,2026-07-20T10:02:21.129403Z
MYR/SEK,MYR,SEK,1,2.3351,2.3871,2.3871,2.3351,2026-07-20T10:02:21.123078Z,2026-07-20T10:02:21.123078Z
NOK/SEK,NOK,SEK,1,0.99077,1.01045,1.01045,0.99077,2026-07-20T10:02:21.106409Z,2026-07-20T10:02:21.106409Z
NZD/SEK,NZD,SEK,1,5.5954,5.7065,5.7065,5.5954,2026-07-20T10:02:21.131201Z,2026-07-20T10:02:21.131201Z
PEN/SEK,PEN,SEK,1,2.775814,2.892306,2.892306,2.775814,2026-07-20T10:02:21.152530Z,2026-07-20T10:02:21.152530Z
PHP/SEK,PHP,SEK,1,0.1534,0.1598,0.1598,0.1534,2026-07-20T10:02:21.103161Z,2026-07-20T10:02:21.103161Z
PKR/SEK,PKR,SEK,1,0.0337,0.0358,0.0358,0.0337,2026-07-20T10:02:21.139207Z,2026-07-20T10:02:21.139207Z
PLN/SEK,PLN,SEK,1,2.52151,2.57168,2.57168,2.52151,2026-07-20T10:02:21.124900Z,2026-07-20T10:02:21.124900Z
QAR/SEK,QAR,SEK,1,2.5972,2.7039,2.7039,2.5972,2026-07-20T10:02:21.157432Z,2026-07-20T10:02:21.157432Z
RON/SEK,RON,SEK,1,2.0859,2.1278,2.1278,2.0859,2026-07-20T10:02:21.119798Z,2026-07-20T10:02:21.119798Z
RSD/SEK,RSD,SEK,1,0.092124,0.096092,0.096092,0.092124,2026-07-20T10:02:21.106316Z,2026-07-20T10:02:21.106316Z
SAR/SEK,SAR,SEK,1,2.5379,2.6079,2.6079,2.5379,2026-07-20T10:02:21.138269Z,2026-07-20T10:02:21.138269Z
SGD/SEK,SGD,SEK,1,7.4111,7.5578,7.5578,7.4111,2026-07-20T10:02:21.143008Z,2026-07-20T10:02:21.143008Z
THB/SEK,THB,SEK,1,0.28334,0.29114,0.29114,0.28334,2026-07-20T10:02:21.133826Z,2026-07-20T10:02:21.133826Z
TND/SEK,TND,SEK,1,3.1988,3.3467,3.3467,3.1988,2026-07-20T10:02:21.118418Z,2026-07-20T10:02:21.118418Z
TRY/SEK,TRY,SEK,1,0.2005,0.2087,0.2087,0.2005,2026-07-20T10:02:21.144052Z,2026-07-20T10:02:21.144052Z
USD/SEK,USD,SEK,1,9.5674,9.7566,9.7566,9.5674,2026-07-20T10:02:21.105545Z,2026-07-20T10:02:21.105545Z
ZAR/SEK,ZAR,SEK,1,0.58046,0.59266,0.59266,0.58046,2026-07-20T10:02:21.101988Z,2026-07-20T10:02:21.101988Z
