scraped_at,bank,pair,base_currency,quote_currency,bid,ask,mid,spread,raw_bid,raw_ask,raw_quoted_per_units,rate_date,source_bank_label,weekend_flag
2026-09-07T14:48:05+02:00,Nordea,RSD/SEK,RSD,SEK,0.093111,0.097124,0.095117,0.004013,0.093111,0.097124,1,2026-09-07,,0
2026-09-07T14:48:05+02:00,Nordea,SAR/SEK,SAR,SEK,2.5216,2.5917,2.55665,0.0701,2.5216,2.5917,1,2026-09-07,,0
2026-09-07T14:48:05+02:00,Nordea,SGD/SEK,SGD,SEK,7.5077,7.6577,7.5827,0.15,7.5077,7.6577,1,2026-09-07,,0
2026-09-07T14:48:05+02:00,Nordea,THB/SEK,THB,SEK,0.28792,0.2959,0.29191,0.00798,0.28792,0.2959,1,2026-09-07,,0
2026-09-07T14:48:05+02:00,Nordea,TND/SEK,TND,SEK,3.2331,3.3757,3.3044,0.1426,3.2331,3.3757,1,2026-09-07,,0
2026-09-07T14:48:05+02:00,Nordea,TRY/SEK,TRY,SEK,0.1941,0.2021,0.1981,0.008,0.1941,0.2021,1,2026-09-07,,0
2026-09-07T14:48:05+02:00,Nordea,USD/SEK,USD,SEK,9.5067,9.6964,9.60155,0.1897,9.5067,9.6964,1,2026-09-07,,0
2026-09-07T14:48:05+02:00,Nordea,ZAR/SEK,ZAR,SEK,0.59421,0.60681,0.60051,0.0126,0.59421,0.60681,1,2026-09-07,,0
2026-09-07T14:48:05+02:00,SEB,AED/SEK,AED,SEK,2.5894,2.6372,2.6133,0.0478,2.5894,2.6372,1,2026-09-07,United Arab Emirates,0
2026-09-07T14:48:05+02:00,SEB,AFN/SEK,AFN,SEK,0.1475,0.1498,0.14865,0.0023,0.1475,0.1498,1,2026-09-07,Afghanistan,0
2026-09-07T14:48:05+02:00,SEB,ALL/SEK,ALL,SEK,0.1197,0.1222,0.12095,0.0025,0.1197,0.1222,1,2026-09-07,Albania,0
2026-09-07T14:48:05+02:00,SEB,AMD/SEK,AMD,SEK,0.026,0.0267,0.02635,0.0007,0.026,0.0267,1,2026-09-07,Armenia,0
2026-09-07T14:48:05+02:00,SEB,ANG/SEK,ANG,SEK,5.2418,5.4115,5.32665,0.1697,5.2418,5.4115,1,2026-09-07,Netherland Antilles,0
2026-09-07T14:48:05+02:00,SEB,AOA/SEK,AOA,SEK,0.0103,0.0106,0.01045,0.0003,0.0103,0.0106,1,2026-09-07,Angola,0
2026-09-07T14:48:05+02:00,SEB,ARS/SEK,ARS,SEK,0.006257,0.006459,0.006358,0.000202,0.006257,0.006459,1,2026-09-07,Argentina,0
2026-09-07T14:48:05+02:00,SEB,AUD/SEK,AUD,SEK,6.88574,6.97038,6.92806,0.08464,6.88574,6.97038,1,2026-09-07,Australia,0
2026-09-07T14:48:05+02:00,SEB,AWG/SEK,AWG,SEK,5.3,5.43,5.365,0.13,5.3,5.43,1,2026-09-07,Aruba,0
2026-09-07T14:48:05+02:00,SEB,AZN/SEK,AZN,SEK,5.59,5.7,5.645,0.11,5.59,5.7,1,2026-09-07,Azerbaijan,0
2026-09-07T14:48:05+02:00,SEB,BAM/SEK,BAM,SEK,5.6591,5.741,5.70005,0.0819,5.6591,5.741,1,2026-09-07,Bosnia Herzegovina,0
2026-09-07T14:48:05+02:00,SEB,BBD/SEK,BBD,SEK,4.6993,4.833,4.76615,0.1337,4.6993,4.833,1,2026-09-07,Barbados,0
2026-09-07T14:48:05+02:00,SEB,BDT/SEK,BDT,SEK,0.0776,0.0787,0.07815,0.0011,0.0776,0.0787,1,2026-09-07,Bangladesh,0
2026-09-07T14:48:05+02:00,SEB,BHD/SEK,BHD,SEK,24.9424,25.9721,25.45725,1.0297,24.9424,25.9721,1,2026-09-07,Bahrain,0
2026-09-07T14:48:05+02:00,SEB,BIF/SEK,BIF,SEK,0.003175,0.003242,0.003208,6.7e-05,0.003175,0.003242,1,2026-09-07,Burundi,0
2026-09-07T14:48:05+02:00,SEB,BMD/SEK,BMD,SEK,9.5392,9.6578,9.5985,0.1186,9.5392,9.6578,1,2026-09-07,Bermuda,0
2026-09-07T14:48:05+02:00,SEB,BND/SEK,BND,SEK,7.5349,7.6284,7.58165,0.0935,7.5349,7.6284,1,2026-09-07,Brunei,0
2026-09-07T14:48:05+02:00,SEB,BOB/SEK,BOB,SEK,0.7601,0.7788,0.76945,0.0187,0.7601,0.7788,1,2026-09-07,Bolivia,0
2026-09-07T14:48:05+02:00,SEB,BRL/SEK,BRL,SEK,1.814544,1.923395,1.868969,0.108851,1.814544,1.923395,1,2026-09-07,Brazil,0
2026-09-07T14:48:05+02:00,SEB,BSD/SEK,BSD,SEK,9.5392,9.6578,9.5985,0.1186,9.5392,9.6578,1,2026-09-07,Bahamas,0
2026-09-07T14:48:05+02:00,SEB,BWP/SEK,BWP,SEK,0.6449,0.7308,0.68785,0.0859,0.6449,0.7308,1,2026-09-07,Botswana,0
2026-09-07T14:48:05+02:00,SEB,BYN/SEK,BYN,SEK,3.095,3.1488,3.1219,0.0538,3.095,3.1488,1,2026-09-07,Belarus,0
2026-09-07T14:48:05+02:00,SEB,BZD/SEK,BZD,SEK,4.7177,4.828,4.77285,0.1103,4.7177,4.828,1,2026-09-07,Belize,0
2026-09-07T14:48:05+02:00,SEB,CAD/SEK,CAD,SEK,6.9045,6.9896,6.94705,0.0851,6.9045,6.9896,1,2026-09-07,Canada,0
2026-09-07T14:48:05+02:00,SEB,CDF/SEK,CDF,SEK,0.004112,0.004211,0.004162,9.9e-05,0.004112,0.004211,1,2026-09-07,Congo (Dem Rep),0
2026-09-07T14:48:05+02:00,SEB,CHF/SEK,CHF,SEK,11.7921,11.937,11.86455,0.1449,11.7921,11.937,1,2026-09-07,Switzerland,0
2026-09-07T14:48:05+02:00,SEB,CLP/SEK,CLP,SEK,0.01020247,0.01034057,0.010272,0.000138,0.01020247,0.01034057,1,2026-09-07,Chile,0
2026-09-07T14:48:05+02:00,SEB,CNY/SEK,CNY,SEK,1.419,1.4422,1.4306,0.0232,1.419,1.4422,1,2026-09-07,China,0
2026-09-07T14:48:05+02:00,SEB,COP/SEK,COP,SEK,0.00301874,0.00310671,0.003063,8.8e-05,0.00301874,0.00310671,1,2026-09-07,Colombia,0
2026-09-07T14:48:05+02:00,SEB,CRC/SEK,CRC,SEK,0.0207,0.0216,0.02115,0.0009,0.0207,0.0216,1,2026-09-07,Costa Rica,0
2026-09-07T14:48:05+02:00,SEB,CUP/SEK,CUP,SEK,0.397508,0.402376,0.399942,0.004868,0.397508,0.402376,1,2026-09-07,Cuba,0
2026-09-07T14:48:05+02:00,SEB,CVE/SEK,CVE,SEK,0.1,0.1019,0.10095,0.0019,0.1,0.1019,1,2026-09-07,Cap Verde,0
2026-09-07T14:48:05+02:00,SEB,CZK/SEK,CZK,SEK,0.4569,0.46537,0.461135,0.00847,0.4569,0.46537,1,2026-09-07,Czech rep,0
2026-09-07T14:48:05+02:00,SEB,DJF/SEK,DJF,SEK,0.0534,0.0544,0.0539,0.001,0.0534,0.0544,1,2026-09-07,Djibouti Rep.,0
2026-09-07T14:48:05+02:00,SEB,DKK/SEK,DKK,SEK,1.48518,1.50093,1.493055,0.01575,1.48518,1.50093,1,2026-09-07,Denmark,0
2026-09-07T14:48:05+02:00,SEB,DOP/SEK,DOP,SEK,0.1605,0.1638,0.16215,0.0033,0.1605,0.1638,1,2026-09-07,Dominican Rep.,0
2026-09-07T14:48:05+02:00,SEB,DZD/SEK,DZD,SEK,0.0688,0.0754,0.0721,0.0066,0.0688,0.0754,1,2026-09-07,Algeria,0
2026-09-07T14:48:05+02:00,SEB,EGP/SEK,EGP,SEK,0.17791,0.199124,0.188517,0.021214,0.17791,0.199124,1,2026-09-07,Egypt,0
2026-09-07T14:48:05+02:00,SEB,ERN/SEK,ERN,SEK,0.6297,0.6438,0.63675,0.0141,0.6297,0.6438,1,2026-09-07,Eritrea,0
2026-09-07T14:48:05+02:00,SEB,ETB/SEK,ETB,SEK,0.0582,0.0602,0.0592,0.002,0.0582,0.0602,1,2026-09-07,Ethiopia,0
2026-09-07T14:48:05+02:00,SEB,EUR/SEK,EUR,SEK,11.0904,11.2298,11.1601,0.1394,11.0904,11.2298,1,2026-09-07,Euro,0
2026-09-07T14:48:05+02:00,SEB,FJD/SEK,FJD,SEK,4.2236,4.4396,4.3316,0.216,4.2236,4.4396,1,2026-09-07,Fiji Islands,0
2026-09-07T14:48:05+02:00,SEB,GBP/SEK,GBP,SEK,12.9023,13.082,12.99215,0.1797,12.9023,13.082,1,2026-09-07,United Kingdom,0
2026-09-07T14:48:05+02:00,SEB,GEL/SEK,GEL,SEK,3.6221,3.752,3.68705,0.1299,3.6221,3.752,1,2026-09-07,Georgia,0
2026-09-07T14:48:05+02:00,SEB,GHS/SEK,GHS,SEK,0.8057,0.8762,0.84095,0.0705,0.8057,0.8762,1,2026-09-07,Ghana,0
2026-09-07T14:48:05+02:00,SEB,GIP/SEK,GIP,SEK,7.0522,7.1401,7.09615,0.0879,7.0522,7.1401,1,2026-09-07,Gibraltar,0
2026-09-07T14:48:05+02:00,SEB,GMD/SEK,GMD,SEK,0.1268,0.13,0.1284,0.0032,0.1268,0.13,1,2026-09-07,Gambia,0
2026-09-07T14:48:05+02:00,SEB,GNF/SEK,GNF,SEK,0.001084,0.0011,0.001092,1.6e-05,0.001084,0.0011,1,2026-09-07,Guinea,0
2026-09-07T14:48:05+02:00,SEB,GTQ/SEK,GTQ,SEK,1.248,1.2667,1.25735,0.0187,1.248,1.2667,1,2026-09-07,Guatemala,0
2026-09-07T14:48:05+02:00,SEB,GYD/SEK,GYD,SEK,0.0453,0.0465,0.0459,0.0012,0.0453,0.0465,1,2026-09-07,Guyana,0
2026-09-07T14:48:05+02:00,SEB,HKD/SEK,HKD,SEK,1.21364,1.23493,1.224285,0.02129,1.21364,1.23493,1,2026-09-07,Hong Kong,0
2026-09-07T14:48:05+02:00,SEB,HNL/SEK,HNL,SEK,0.3553,0.3601,0.3577,0.0048,0.3553,0.3601,1,2026-09-07,Honduras,0
2026-09-07T14:48:05+02:00,SEB,HTG/SEK,HTG,SEK,0.0727,0.0741,0.0734,0.0014,0.0727,0.0741,1,2026-09-07,Haiti,0
2026-09-07T14:48:05+02:00,SEB,HUF/SEK,HUF,SEK,0.03053,0.030922,0.030726,0.000392,0.03053,0.030922,1,2026-09-07,Hungary,0
2026-09-07T14:48:05+02:00,SEB,IDR/SEK,IDR,SEK,0.00052339,0.00056553,0.000544,4.2e-05,0.00052339,0.00056553,1,2026-09-07,Indonesia,0
2026-09-07T14:48:05+02:00,SEB,ILS/SEK,ILS,SEK,3.1182,3.2606,3.1894,0.1424,3.1182,3.2606,1,2026-09-07,Israel,0
2026-09-07T14:48:05+02:00,SEB,INR/SEK,INR,SEK,0.09629165,0.10666865,0.10148,0.010377,0.09629165,0.10666865,1,2026-09-07,India,0
2026-09-07T14:48:05+02:00,SEB,IQD/SEK,IQD,SEK,0.007028,0.007622,0.007325,0.000594,0.007028,0.007622,1,2026-09-07,Iraq,0
2026-09-07T14:48:05+02:00,SEB,IRR/SEK,IRR,SEK,6.93e-06,7.03e-06,7e-06,0.0,6.93e-06,7.03e-06,1,2026-09-07,Iran,0
2026-09-07T14:48:05+02:00,SEB,ISK/SEK,ISK,SEK,0.0786,0.08,0.0793,0.0014,0.0786,0.08,1,2026-09-07,Iceland,0
2026-09-07T14:48:05+02:00,SEB,JMD/SEK,JMD,SEK,0.0597,0.0612,0.06045,0.0015,0.0597,0.0612,1,2026-09-07,Jamaica,0
2026-09-07T14:48:05+02:00,SEB,JOD/SEK,JOD,SEK,13.1801,13.8974,13.53875,0.7173,13.1801,13.8974,1,2026-09-07,Jordan,0
2026-09-07T14:48:05+02:00,SEB,JPY/SEK,JPY,SEK,0.061752,0.06251,0.062131,0.000758,0.061752,0.06251,1,2026-09-07,Japan,0
2026-09-07T14:48:05+02:00,SEB,KES/SEK,KES,SEK,0.07289896,0.07584464,0.074372,0.002946,0.07289896,0.07584464,1,2026-09-07,Kenya,0
2026-09-07T14:48:05+02:00,SEB,KHR/SEK,KHR,SEK,0.002352,0.002389,0.002371,3.7e-05,0.002352,0.002389,1,2026-09-07,Cambodia,0
2026-09-07T14:48:05+02:00,SEB,KMF/SEK,KMF,SEK,0.0224,0.0229,0.02265,0.0005,0.0224,0.0229,1,2026-09-07,Comoros,0
2026-09-07T14:48:05+02:00,SEB,KRW/SEK,KRW,SEK,0.00705488,0.00718744,0.007121,0.000133,0.00705488,0.00718744,1,2026-09-07,"Korea, South",0
2026-09-07T14:48:05+02:00,SEB,KWD/SEK,KWD,SEK,30.3993,31.7489,31.0741,1.3496,30.3993,31.7489,1,2026-09-07,Kuwait,0
2026-09-07T14:48:05+02:00,SEB,KZT/SEK,KZT,SEK,0.02026,0.022002,0.021131,0.001742,0.02026,0.022002,1,2026-09-07,Kazakhstan,0
2026-09-07T14:48:05+02:00,SEB,LAK/SEK,LAK,SEK,0.000423,0.000434,0.000428,1.1e-05,0.000423,0.000434,1,2026-09-07,Laos,0
2026-09-07T14:48:05+02:00,SEB,LBP/SEK,LBP,SEK,0.000106,0.000108,0.000107,2e-06,0.000106,0.000108,1,2026-09-07,Lebanon,0
2026-09-07T14:48:05+02:00,SEB,LKR/SEK,LKR,SEK,0.02906,0.02943,0.029245,0.00037,0.02906,0.02943,1,2026-09-07,Sri Lanka,0
2026-09-07T14:48:05+02:00,SEB,LRD/SEK,LRD,SEK,0.0542,0.0555,0.05485,0.0013,0.0542,0.0555,1,2026-09-07,Liberia,0
2026-09-07T14:48:05+02:00,SEB,LSL/SEK,LSL,SEK,0.5967,0.6043,0.6005,0.0076,0.5967,0.6043,1,2026-09-07,Lesotho,0
2026-09-07T14:48:05+02:00,SEB,LYD/SEK,LYD,SEK,1.4971,1.5231,1.5101,0.026,1.4971,1.5231,1,2026-09-07,Libya,0
2026-09-07T14:48:05+02:00,SEB,MAD/SEK,MAD,SEK,0.9978,1.0443,1.02105,0.0465,0.9978,1.0443,1,2026-09-07,Morocco,0
2026-09-07T14:48:05+02:00,SEB,MDL/SEK,MDL,SEK,0.5467,0.5648,0.55575,0.0181,0.5467,0.5648,1,2026-09-07,Moldova,0
2026-09-07T14:48:05+02:00,SEB,MGA/SEK,MGA,SEK,0.0022,0.00224,0.00222,4e-05,0.0022,0.00224,1,2026-09-07,Madagascar,0
2026-09-07T14:48:05+02:00,SEB,MKD/SEK,MKD,SEK,0.1795,0.1832,0.18135,0.0037,0.1795,0.1832,1,2026-09-07,Macedonia,0
2026-09-07T14:48:05+02:00,SEB,MMK/SEK,MMK,SEK,0.004529,0.004613,0.004571,8.4e-05,0.004529,0.004613,1,2026-09-07,Burma,0
2026-09-07T14:48:05+02:00,SEB,MNT/SEK,MNT,SEK,0.0026,0.0027,0.00265,0.0001,0.0026,0.0027,1,2026-09-07,Mongolia,0
2026-09-07T14:48:05+02:00,SEB,MOP/SEK,MOP,SEK,1.1792,1.1956,1.1874,0.0164,1.1792,1.1956,1,2026-09-07,Macao,0
2026-09-07T14:48:05+02:00,SEB,MRO/SEK,MRO,SEK,0.0265,0.0272,0.02685,0.0007,0.0265,0.0272,1,2026-09-07,Mauritania,0
2026-09-07T14:48:05+02:00,SEB,MUR/SEK,MUR,SEK,0.1838,0.2143,0.19905,0.0305,0.1838,0.2143,1,2026-09-07,Mauritius,0
2026-09-07T14:48:05+02:00,SEB,MVR/SEK,MVR,SEK,0.6154,0.6263,0.62085,0.0109,0.6154,0.6263,1,2026-09-07,Maldives Is,0
2026-09-07T14:48:05+02:00,SEB,MWK/SEK,MWK,SEK,0.0054,0.0057,0.00555,0.0003,0.0054,0.0057,1,2026-09-07,Malawi,0
2026-09-07T14:48:05+02:00,SEB,MXN/SEK,MXN,SEK,0.5579,0.5774,0.56765,0.0195,0.5579,0.5774,1,2026-09-07,Mexico,0
2026-09-07T14:48:05+02:00,SEB,MYR/SEK,MYR,SEK,2.297815,2.446858,2.372337,0.149043,2.297815,2.446858,1,2026-09-07,Malaysia,0
2026-09-07T14:48:05+02:00,SEB,MZN/SEK,MZN,SEK,0.1478,0.1527,0.15025,0.0049,0.1478,0.1527,1,2026-09-07,Mozambique,0
2026-09-07T14:48:05+02:00,SEB,NAD/SEK,NAD,SEK,0.5965,0.6045,0.6005,0.008,0.5965,0.6045,1,2026-09-07,Namibia,0
2026-09-07T14:48:05+02:00,SEB,NGN/SEK,NGN,SEK,0.007094,0.007477,0.007286,0.000383,0.007094,0.007477,1,2026-09-07,Nigeria,0
2026-09-07T14:48:05+02:00,SEB,NIO/SEK,NIO,SEK,0.2578,0.2639,0.26085,0.0061,0.2578,0.2639,1,2026-09-07,Nicaragua,0
2026-09-07T14:48:05+02:00,SEB,NOK/SEK,NOK,SEK,1.02767,1.04353,1.0356,0.01586,1.02767,1.04353,1,2026-09-07,Norway,0
2026-09-07T14:48:05+02:00,SEB,NPR/SEK,NPR,SEK,0.063,0.0639,0.06345,0.0009,0.063,0.0639,1,2026-09-07,Nepal,0
2026-09-07T14:48:05+02:00,SEB,NZD/SEK,NZD,SEK,5.6028,5.6833,5.64305,0.0805,5.6028,5.6833,1,2026-09-07,New Zealand,0
2026-09-07T14:48:05+02:00,SEB,OMR/SEK,OMR,SEK,24.4206,25.4421,24.93135,1.0215,24.4206,25.4421,1,2026-09-07,Oman,0
2026-09-07T14:48:05+02:00,SEB,PAB/SEK,PAB,SEK,9.5392,9.658,9.5986,0.1188,9.5392,9.658,1,2026-09-07,Panama,0
2026-09-07T14:48:05+02:00,SEB,PEN/SEK,PEN,SEK,2.84023,2.881677,2.860953,0.041447,2.84023,2.881677,1,2026-09-07,Peru,0
2026-09-07T14:48:05+02:00,SEB,PGK/SEK,PGK,SEK,2.0778,2.2482,2.163,0.1704,2.0778,2.2482,1,2026-09-07,"Papua, New Guinea",0
2026-09-07T14:48:05+02:00,SEB,PHP/SEK,PHP,SEK,0.137952,0.168385,0.153168,0.030433,0.137952,0.168385,1,2026-09-07,Philippines,0
2026-09-07T14:48:05+02:00,SEB,PKR/SEK,PKR,SEK,0.03309,0.03605,0.03457,0.00296,0.03309,0.03605,1,2026-09-07,Pakistan,0
2026-09-07T14:48:05+02:00,SEB,PLN/SEK,PLN,SEK,2.5626,2.6152,2.5889,0.0526,2.5626,2.6152,1,2026-09-07,Poland,0
2026-09-07T14:48:05+02:00,SEB,PYG/SEK,PYG,SEK,0.0016,0.0017,0.00165,0.0001,0.0016,0.0017,1,2026-09-07,Paraguay,0
2026-09-07T14:48:05+02:00,SEB,QAR/SEK,QAR,SEK,2.5792,2.687,2.6331,0.1078,2.5792,2.687,1,2026-09-07,Qatar,0
2026-09-07T14:48:05+02:00,SEB,RON/SEK,RON,SEK,2.082,2.1679,2.12495,0.0859,2.082,2.1679,1,2026-09-07,Romania,0
2026-09-07T14:48:05+02:00,SEB,RSD/SEK,RSD,SEK,0.0944,0.0958,0.0951,0.0014,0.0944,0.0958,1,2026-09-07,Serbia,0
2026-09-07T14:48:05+02:00,SEB,RUB/SEK,RUB,SEK,0.10857,0.11346,0.111015,0.00489,0.10857,0.11346,1,2026-09-07,Russia,0
2026-09-07T14:48:05+02:00,SEB,RWF/SEK,RWF,SEK,0.0064,0.0066,0.0065,0.0002,0.0064,0.0066,1,2026-09-07,Rwanda,0
2026-09-07T14:48:05+02:00,SEB,SAR/SEK,SAR,SEK,2.5172,2.5947,2.55595,0.0775,2.5172,2.5947,1,2026-09-07,Saudi Arabia,0
2026-09-07T14:48:05+02:00,SEB,SBD/SEK,SBD,SEK,1.1715,1.2535,1.2125,0.082,1.1715,1.2535,1,2026-09-07,Solomon Islands,0
2026-09-07T14:48:05+02:00,SEB,SCR/SEK,SCR,SEK,0.6725,0.7287,0.7006,0.0562,0.6725,0.7287,1,2026-09-07,Seychelles,0
2026-09-07T14:48:05+02:00,SEB,SDG/SEK,SDG,SEK,0.0158,0.0162,0.016,0.0004,0.0158,0.0162,1,2026-09-07,Sudan Rep,0
2026-09-07T14:48:05+02:00,SEB,SGD/SEK,SGD,SEK,7.5354,7.6284,7.5819,0.093,7.5354,7.6284,1,2026-09-07,Singapore,0
2026-09-07T14:48:05+02:00,SEB,SLL/SEK,SLL,SEK,0.0004,0.0005,0.00045,0.0001,0.0004,0.0005,1,2026-09-07,Sierra Leone,0
2026-09-07T14:48:05+02:00,SEB,SOS/SEK,SOS,SEK,0.0165,0.0171,0.0168,0.0006,0.0165,0.0171,1,2026-09-07,Somali Rep,0
2026-09-07T14:48:05+02:00,SEB,SRD/SEK,SRD,SEK,0.2495,0.256,0.25275,0.0065,0.2495,0.256,1,2026-09-07,Surinam,0
2026-09-07T14:48:05+02:00,SEB,STN/SEK,STN,SEK,0.4436,0.4583,0.45095,0.0147,0.4436,0.4583,1,2026-09-07,Sao Tome & Principe,0
2026-09-07T14:48:05+02:00,SEB,SVC/SEK,SVC,SEK,1.0891,1.1038,1.09645,0.0147,1.0891,1.1038,1,2026-09-07,El Salvador,0
2026-09-07T14:48:05+02:00,SEB,SYP/SEK,SYP,SEK,0.0778,0.0795,0.07865,0.0017,0.0778,0.0795,1,2026-09-07,Syria,0
2026-09-07T14:48:05+02:00,SEB,SZL/SEK,SZL,SEK,0.5968,0.6043,0.60055,0.0075,0.5968,0.6043,1,2026-09-07,Swaziland,0
2026-09-07T14:48:05+02:00,SEB,THB/SEK,THB,SEK,0.2889,0.29493,0.291915,0.00603,0.2889,0.29493,1,2026-09-07,Thailand,0
2026-09-07T14:48:05+02:00,SEB,TMT/SEK,TMT,SEK,2.7219,2.7632,2.74255,0.0413,2.7219,2.7632,1,2026-09-07,Turkmenistan,0
2026-09-07T14:48:05+02:00,SEB,TND/SEK,TND,SEK,3.1338,3.4907,3.31225,0.3569,3.1338,3.4907,1,2026-09-07,Tunisia,0
2026-09-07T14:48:05+02:00,SEB,TOP/SEK,TOP,SEK,3.9554,4.2164,4.0859,0.261,3.9554,4.2164,1,2026-09-07,Tonga Isl.,0
2026-09-07T14:48:05+02:00,SEB,TRY/SEK,TRY,SEK,0.19401,0.20206,0.198035,0.00805,0.19401,0.20206,1,2026-09-07,Turkey,0
2026-09-07T14:48:05+02:00,SEB,TTD/SEK,TTD,SEK,1.3976,1.4363,1.41695,0.0387,1.3976,1.4363,1,2026-09-07,Trinidad/Tobago,0
2026-09-07T14:48:05+02:00,SEB,TWD/SEK,TWD,SEK,0.2908633,0.3175737,0.304219,0.02671,0.2908633,0.3175737,1,2026-09-07,Taiwan,0
2026-09-07T14:48:05+02:00,SEB,TZS/SEK,TZS,SEK,0.003586,0.003672,0.003629,8.6e-05,0.003586,0.003672,1,2026-09-07,Tanzania,0
2026-09-07T14:48:05+02:00,SEB,UAH/SEK,UAH,SEK,0.211702,0.220717,0.216209,0.009015,0.211702,0.220717,1,2026-09-07,Ukraine,0
2026-09-07T14:48:05+02:00,SEB,UGX/SEK,UGX,SEK,0.0025,0.0026,0.00255,0.0001,0.0025,0.0026,1,2026-09-07,Uganda,0
2026-09-07T14:48:05+02:00,SEB,USD/SEK,USD,SEK,9.5282,9.6695,9.59885,0.1413,9.5282,9.6695,1,2026-09-07,USA,0
2026-09-07T14:48:05+02:00,SEB,UYU/SEK,UYU,SEK,0.2369,0.24,0.23845,0.0031,0.2369,0.24,1,2026-09-07,Uruguay,0
2026-09-07T14:48:05+02:00,SEB,UZS/SEK,UZS,SEK,0.000808,0.00082,0.000814,1.2e-05,0.000808,0.00082,1,2026-09-07,Uzbekistan,0
2026-09-07T14:48:05+02:00,SEB,VEF/SEK,VEF,SEK,3.834e-05,3.891e-05,3.9e-05,1e-06,3.834e-05,3.891e-05,1,2026-09-07,Venezuela,0
2026-09-07T14:48:05+02:00,SEB,VND/SEK,VND,SEK,0.00036614,0.00037157,0.000369,5e-06,0.00036614,0.00037157,1,2026-09-07,Vietnam,0
2026-09-07T14:48:05+02:00,SEB,VUV/SEK,VUV,SEK,0.082,0.0835,0.08275,0.0015,0.082,0.0835,1,2026-09-07,Vanuatu,0
2026-09-07T14:48:05+02:00,SEB,WST/SEK,WST,SEK,3.4403,3.6949,3.5676,0.2546,3.4403,3.6949,1,2026-09-07,Western Samoa,0
2026-09-07T14:48:05+02:00,SEB,XAF/SEK,XAF,SEK,0.0162,0.0172,0.0167,0.001,0.0162,0.0172,1,2026-09-07,Cameroon,0
2026-09-07T14:48:05+02:00,SEB,XCD/SEK,XCD,SEK,3.5075,3.5901,3.5488,0.0826,3.5075,3.5901,1,2026-09-07,Antigua,0
2026-09-07T14:48:05+02:00,SEB,XCG/SEK,XCG,SEK,5.242,5.4117,5.32685,0.1697,5.242,5.4117,1,2026-09-07,Curacao/Sint Maarten,0
2026-09-07T14:48:05+02:00,SEB,XOF/SEK,XOF,SEK,0.0168,0.0173,0.01705,0.0005,0.0168,0.0173,1,2026-09-07,Benin,0
2026-09-07T14:48:05+02:00,SEB,XPF/SEK,XPF,SEK,0.0924,0.0944,0.0934,0.002,0.0924,0.0944,1,2026-09-07,French Pacific Isl.,0
2026-09-07T14:48:05+02:00,SEB,YER/SEK,YER,SEK,0.0402,0.0409,0.04055,0.0007,0.0402,0.0409,1,2026-09-07,Yemen,0
2026-09-07T14:48:05+02:00,SEB,ZAR/SEK,ZAR,SEK,0.5883,0.6126,0.60045,0.0243,0.5883,0.6126,1,2026-09-07,South Africa,0
2026-09-07T14:48:05+02:00,SEB,ZMW/SEK,ZMW,SEK,0.4969,0.5043,0.5006,0.0074,0.4969,0.5043,1,2026-09-07,Zambia,0
2026-09-07T14:48:05+02:00,Danske Bank,AUD/SEK,AUD,SEK,6.8818,6.9702,6.926,0.0884,6.8818,6.9702,1,11:59:58,Australiensiska dollar,0
2026-09-07T14:48:05+02:00,Danske Bank,BRL/SEK,BRL,SEK,1.8217,1.9224,1.87205,0.1007,1.8217,1.9224,1,11:59:58,Brasilianska real,0
2026-09-07T14:48:05+02:00,Danske Bank,CAD/SEK,CAD,SEK,6.8977,6.9857,6.9417,0.088,6.8977,6.9857,1,11:59:58,Kanadensiska dollar,0
2026-09-07T14:48:05+02:00,Danske Bank,CHF/SEK,CHF,SEK,11.7943,11.9308,11.86255,0.1365,11.7943,11.9308,1,11:59:59,Schweiziska franc,0
2026-09-07T14:48:05+02:00,Danske Bank,CNY/SEK,CNY,SEK,1.4147,1.4454,1.43005,0.0307,1.4147,1.4454,1,11:59:58,Kinesiska yuan,0
2026-09-07T14:48:05+02:00,Danske Bank,CZK/SEK,CZK,SEK,0.45615,0.46546,0.460805,0.00931,0.45615,0.46546,1,11:59:56,Tjeckiska koruna,0
2026-09-07T14:48:05+02:00,Danske Bank,DKK/SEK,DKK,SEK,1.4836,1.5002,1.4919,0.0166,1.4836,1.5002,1,11:59:54,Danska kronor,0
2026-09-07T14:48:05+02:00,Danske Bank,EUR/SEK,EUR,SEK,11.0847,11.2183,11.1515,0.1336,11.0847,11.2183,1,11:59:54,Euro,0
2026-09-07T14:48:05+02:00,Danske Bank,GBP/SEK,GBP,SEK,12.9167,13.0625,12.9896,0.1458,12.9167,13.0625,1,11:59:58,Pound sterling,0
2026-09-07T14:48:05+02:00,Danske Bank,HKD/SEK,HKD,SEK,1.2117,1.2363,1.224,0.0246,1.2117,1.2363,1,11:59:58,Hong Kong dollar,0
2026-09-07T14:48:05+02:00,Danske Bank,HUF/SEK,HUF,SEK,0.030258,0.031287,0.0307725,0.001029,0.030258,0.031287,1,11:59:55,Ungerska forint,0
2026-09-07T14:48:05+02:00,Danske Bank,ILS/SEK,ILS,SEK,3.1106,3.269,3.1898,0.1584,3.1106,3.269,1,11:59:59,Israelska new shekel,0
