pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
HKD/SEK,HKD,SEK,1,1.21932,1.25283,1.25283,1.21932,2026-07-29T08:45:46.693487Z,2026-07-29T08:45:46.693487Z
HUF/SEK,HUF,SEK,1,0.030275,0.03089,0.03089,0.030275,2026-07-29T08:45:46.702734Z,2026-07-29T08:45:46.702734Z
IDR/SEK,IDR,SEK,1,0.000526,0.0005479,0.0005479,0.000526,2026-07-29T08:45:46.713893Z,2026-07-29T08:45:46.713893Z
ILS/SEK,ILS,SEK,1,3.1281,3.2152,3.2152,3.1281,2026-07-29T08:45:46.693005Z,2026-07-29T08:45:46.693005Z
INR/SEK,INR,SEK,1,0.09935,0.10342,0.10342,0.09935,2026-07-29T08:45:46.707776Z,2026-07-29T08:45:46.707776Z
ISK/SEK,ISK,SEK,1,0.0761,0.0793,0.0793,0.0761,2026-07-29T08:45:46.695217Z,2026-07-29T08:45:46.695217Z
JPY/SEK,JPY,SEK,1,0.05868,0.059843,0.059843,0.05868,2026-07-29T08:45:46.711523Z,2026-07-29T08:45:46.711523Z
KES/SEK,KES,SEK,1,0.0733,0.0765,0.0765,0.0733,2026-07-29T08:45:46.702370Z,2026-07-29T08:45:46.702370Z
KRW/SEK,KRW,SEK,1,0.006564,0.006807,0.006807,0.006564,2026-07-29T08:45:46.711223Z,2026-07-29T08:45:46.711223Z
KWD/SEK,KWD,SEK,1,30.7359,31.6434,31.6434,30.7359,2026-07-29T08:45:46.712370Z,2026-07-29T08:45:46.712370Z
KZT/SEK,KZT,SEK,1,0.019907,0.020751,0.020751,0.019907,2026-07-29T08:45:46.720274Z,2026-07-29T08:45:46.720274Z
LKR/SEK,LKR,SEK,1,0.02805,0.029804,0.029804,0.02805,2026-07-29T08:45:46.696420Z,2026-07-29T08:45:46.696420Z
MAD/SEK,MAD,SEK,1,1.0133,1.0554,1.0554,1.0133,2026-07-29T08:45:46.721481Z,2026-07-29T08:45:46.721481Z
MXN/SEK,MXN,SEK,1,0.54817,0.56328,0.56328,0.54817,2026-07-29T08:45:46.707423Z,2026-07-29T08:45:46.707423Z
MYR/SEK,MYR,SEK,1,2.3447,2.3961,2.3961,2.3447,2026-07-29T08:45:46.703137Z,2026-07-29T08:45:46.703137Z
NOK/SEK,NOK,SEK,1,0.99169,1.01141,1.01141,0.99169,2026-07-29T08:45:46.710861Z,2026-07-29T08:45:46.710861Z
NZD/SEK,NZD,SEK,1,5.5514,5.6619,5.6619,5.5514,2026-07-29T08:45:46.713829Z,2026-07-29T08:45:46.713829Z
PEN/SEK,PEN,SEK,1,2.789544,2.907063,2.907063,2.789544,2026-07-29T08:45:46.696449Z,2026-07-29T08:45:46.696449Z
PHP/SEK,PHP,SEK,1,0.1547,0.1611,0.1611,0.1547,2026-07-29T08:45:46.695164Z,2026-07-29T08:45:46.695164Z
PKR/SEK,PKR,SEK,1,0.0338,0.036,0.036,0.0338,2026-07-29T08:45:46.716276Z,2026-07-29T08:45:46.716276Z
PLN/SEK,PLN,SEK,1,2.52858,2.57891,2.57891,2.52858,2026-07-29T08:45:46.695478Z,2026-07-29T08:45:46.695478Z
QAR/SEK,QAR,SEK,1,2.6055,2.7125,2.7125,2.6055,2026-07-29T08:45:46.708906Z,2026-07-29T08:45:46.708906Z
RON/SEK,RON,SEK,1,2.0907,2.1328,2.1328,2.0907,2026-07-29T08:45:46.703490Z,2026-07-29T08:45:46.703490Z
RSD/SEK,RSD,SEK,1,0.09218,0.096106,0.096106,0.09218,2026-07-29T08:45:46.719335Z,2026-07-29T08:45:46.719335Z
SAR/SEK,SAR,SEK,1,2.5467,2.6172,2.6172,2.5467,2026-07-29T08:45:46.715933Z,2026-07-29T08:45:46.715933Z
SGD/SEK,SGD,SEK,1,7.4321,7.5796,7.5796,7.4321,2026-07-29T08:45:46.704520Z,2026-07-29T08:45:46.704520Z
THB/SEK,THB,SEK,1,0.28535,0.29323,0.29323,0.28535,2026-07-29T08:45:46.716685Z,2026-07-29T08:45:46.716685Z
TND/SEK,TND,SEK,1,3.2041,3.3452,3.3452,3.2041,2026-07-29T08:45:46.697790Z,2026-07-29T08:45:46.697790Z
TRY/SEK,TRY,SEK,1,0.2003,0.2085,0.2085,0.2003,2026-07-29T08:45:46.716752Z,2026-07-29T08:45:46.716752Z
USD/SEK,USD,SEK,1,9.5998,9.79,9.79,9.5998,2026-07-29T08:45:46.715143Z,2026-07-29T08:45:46.715143Z
ZAR/SEK,ZAR,SEK,1,0.57375,0.58583,0.58583,0.57375,2026-07-29T08:45:46.692437Z,2026-07-29T08:45:46.692437Z
