pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
ILS/SEK,ILS,SEK,1,3.1256,3.2126,3.2126,3.1256,2026-07-17T07:48:10.593846Z,2026-07-17T07:48:10.593846Z
INR/SEK,INR,SEK,1,0.0981,0.10212,0.10212,0.0981,2026-07-17T07:48:10.597767Z,2026-07-17T07:48:10.597767Z
ISK/SEK,ISK,SEK,1,0.0754,0.0787,0.0787,0.0754,2026-07-17T07:48:10.585322Z,2026-07-17T07:48:10.585322Z
JPY/SEK,JPY,SEK,1,0.058885,0.060051,0.060051,0.058885,2026-07-17T09:11:47.598629Z,2026-07-17T09:11:47.598629Z
KES/SEK,KES,SEK,1,0.0731,0.0762,0.0762,0.0731,2026-07-17T07:48:10.601948Z,2026-07-17T07:48:10.601948Z
KRW/SEK,KRW,SEK,1,0.006396,0.006632,0.006632,0.006396,2026-07-17T07:48:10.584647Z,2026-07-17T07:48:10.584647Z
KWD/SEK,KWD,SEK,1,30.7714,31.6655,31.6655,30.7714,2026-07-17T07:48:10.598100Z,2026-07-17T07:48:10.598100Z
KZT/SEK,KZT,SEK,1,0.020103,0.020934,0.020934,0.020103,2026-07-17T07:48:10.584990Z,2026-07-17T07:48:10.584990Z
LKR/SEK,LKR,SEK,1,0.027835,0.029579,0.029579,0.027835,2026-07-17T07:48:10.591420Z,2026-07-17T07:48:10.591420Z
MAD/SEK,MAD,SEK,1,1.0146,1.0568,1.0568,1.0146,2026-07-17T07:48:10.585145Z,2026-07-17T07:48:10.585145Z
MXN/SEK,MXN,SEK,1,0.54529,0.5603,0.5603,0.54529,2026-07-17T09:11:47.599531Z,2026-07-17T09:11:47.599531Z
MYR/SEK,MYR,SEK,1,2.338,2.3892,2.3892,2.338,2026-07-17T07:48:10.600286Z,2026-07-17T07:48:10.600286Z
NOK/SEK,NOK,SEK,1,0.9896,1.00927,1.00927,0.9896,2026-07-17T09:11:47.608512Z,2026-07-17T09:11:47.608512Z
NZD/SEK,NZD,SEK,1,5.575,5.6857,5.6857,5.575,2026-07-17T09:11:47.613437Z,2026-07-17T09:11:47.613437Z
PEN/SEK,PEN,SEK,1,2.782141,2.897229,2.897229,2.782141,2026-07-17T07:48:10.637390Z,2026-07-17T07:48:10.637390Z
PHP/SEK,PHP,SEK,1,0.1534,0.1598,0.1598,0.1534,2026-07-17T07:48:10.601566Z,2026-07-17T07:48:10.601566Z
PKR/SEK,PKR,SEK,1,0.0336,0.0358,0.0358,0.0336,2026-07-17T07:48:10.584403Z,2026-07-17T07:48:10.584403Z
PLN/SEK,PLN,SEK,1,2.51875,2.56888,2.56888,2.51875,2026-07-17T09:11:47.608724Z,2026-07-17T09:11:47.608724Z
QAR/SEK,QAR,SEK,1,2.5922,2.6996,2.6996,2.5922,2026-07-17T07:48:10.639667Z,2026-07-17T07:48:10.639667Z
RON/SEK,RON,SEK,1,2.086,2.1279,2.1279,2.086,2026-07-17T07:48:10.597379Z,2026-07-17T07:48:10.597379Z
RSD/SEK,RSD,SEK,1,0.092106,0.096077,0.096077,0.092106,2026-07-17T07:48:10.593153Z,2026-07-17T07:48:10.593153Z
SAR/SEK,SAR,SEK,1,2.5368,2.6071,2.6071,2.5368,2026-07-17T09:11:47.606894Z,2026-07-17T09:11:47.606894Z
SGD/SEK,SGD,SEK,1,7.4106,7.5574,7.5574,7.4106,2026-07-17T09:11:47.600440Z,2026-07-17T09:11:47.600440Z
THB/SEK,THB,SEK,1,0.28343,0.29123,0.29123,0.28343,2026-07-17T07:34:37.592507Z,2026-07-17T07:34:37.592507Z
TND/SEK,TND,SEK,1,3.1982,3.345,3.345,3.1982,2026-07-17T07:48:10.596090Z,2026-07-17T07:48:10.596090Z
TRY/SEK,TRY,SEK,1,0.2006,0.2088,0.2088,0.2006,2026-07-17T09:11:47.550095Z,2026-07-17T09:11:47.550095Z
USD/SEK,USD,SEK,1,9.5652,9.7544,9.7544,9.5652,2026-07-17T09:11:47.574338Z,2026-07-17T09:11:47.574338Z
ZAR/SEK,ZAR,SEK,1,0.57949,0.59167,0.59167,0.57949,2026-07-17T09:11:47.598625Z,2026-07-17T09:11:47.598625Z
