pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
PEN/SEK,PEN,SEK,1,2.783335,2.898443,2.898443,2.783335,2026-07-21T08:17:44.318172Z,2026-07-21T08:17:44.318172Z
PHP/SEK,PHP,SEK,1,0.1534,0.1597,0.1597,0.1534,2026-07-21T08:17:44.336238Z,2026-07-21T08:17:44.336238Z
PKR/SEK,PKR,SEK,1,0.0337,0.0359,0.0359,0.0337,2026-07-21T08:17:44.345143Z,2026-07-21T08:17:44.345143Z
PLN/SEK,PLN,SEK,1,2.52752,2.57788,2.57788,2.52752,2026-07-21T08:17:44.317475Z,2026-07-21T08:17:44.317475Z
QAR/SEK,QAR,SEK,1,2.5984,2.7052,2.7052,2.5984,2026-07-21T08:17:44.333221Z,2026-07-21T08:17:44.333221Z
RON/SEK,RON,SEK,1,2.0857,2.1283,2.1283,2.0857,2026-07-21T08:17:44.330132Z,2026-07-21T08:17:44.330132Z
RSD/SEK,RSD,SEK,1,0.092087,0.096059,0.096059,0.092087,2026-07-21T08:17:44.335535Z,2026-07-21T08:17:44.335535Z
SAR/SEK,SAR,SEK,1,2.5398,2.6101,2.6101,2.5398,2026-07-21T08:17:44.314858Z,2026-07-21T08:17:44.314858Z
SGD/SEK,SGD,SEK,1,7.4214,7.5685,7.5685,7.4214,2026-07-21T08:17:44.327488Z,2026-07-21T08:17:44.327488Z
THB/SEK,THB,SEK,1,0.28355,0.29136,0.29136,0.28355,2026-07-21T08:17:44.317982Z,2026-07-21T08:17:44.317982Z
TND/SEK,TND,SEK,1,3.2023,3.3453,3.3453,3.2023,2026-07-21T08:17:44.317303Z,2026-07-21T08:17:44.317303Z
TRY/SEK,TRY,SEK,1,0.2006,0.2088,0.2088,0.2006,2026-07-21T08:17:44.343257Z,2026-07-21T08:17:44.343257Z
USD/SEK,USD,SEK,1,9.5719,9.7614,9.7614,9.5719,2026-07-21T08:17:44.333711Z,2026-07-21T08:17:44.333711Z
ZAR/SEK,ZAR,SEK,1,0.58221,0.59446,0.59446,0.58221,2026-07-21T08:17:44.277903Z,2026-07-21T08:17:44.277903Z
