pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
PEN/SEK,PEN,SEK,1,2.741172,2.858202,2.858202,2.741172,2026-06-11T10:27:23.096558Z,2026-06-11T10:27:23.096558Z
PHP/SEK,PHP,SEK,1,0.1524,0.1587,0.1587,0.1524,2026-06-11T10:27:23.075245Z,2026-06-11T10:27:23.075245Z
PKR/SEK,PKR,SEK,1,0.0332,0.0354,0.0354,0.0332,2026-06-11T10:27:23.095670Z,2026-06-11T10:27:23.095670Z
PLN/SEK,PLN,SEK,1,2.56162,2.61258,2.61258,2.56162,2026-06-11T10:27:23.087773Z,2026-06-11T10:27:23.087773Z
QAR/SEK,QAR,SEK,1,2.5646,2.6709,2.6709,2.5646,2026-06-11T10:27:23.137331Z,2026-06-11T10:27:23.137331Z
RON/SEK,RON,SEK,1,2.0789,2.1206,2.1206,2.0789,2026-06-11T10:27:23.079656Z,2026-06-11T10:27:23.079656Z
RSD/SEK,RSD,SEK,1,0.091782,0.095705,0.095705,0.091782,2026-06-11T10:27:23.086756Z,2026-06-11T10:27:23.086756Z
SAR/SEK,SAR,SEK,1,2.5079,2.577,2.577,2.5079,2026-06-11T10:27:23.082380Z,2026-06-11T10:27:23.082380Z
SGD/SEK,SGD,SEK,1,7.3344,7.4795,7.4795,7.3344,2026-06-11T10:27:23.074763Z,2026-06-11T10:27:23.074763Z
THB/SEK,THB,SEK,1,0.2857,0.29355,0.29355,0.2857,2026-06-11T10:27:23.092629Z,2026-06-11T10:27:23.092629Z
TND/SEK,TND,SEK,1,3.1788,3.3249,3.3249,3.1788,2026-06-11T10:27:23.087442Z,2026-06-11T10:27:23.087442Z
TRY/SEK,TRY,SEK,1,0.2021,0.2104,0.2104,0.2021,2026-06-11T10:27:23.091085Z,2026-06-11T10:27:23.091085Z
USD/SEK,USD,SEK,1,9.4509,9.6377,9.6377,9.4509,2026-06-11T10:27:23.081355Z,2026-06-11T10:27:23.081355Z
ZAR/SEK,ZAR,SEK,1,0.57203,0.58405,0.58405,0.57203,2026-06-11T10:27:23.075538Z,2026-06-11T10:27:23.075538Z
