pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
LKR/SEK,LKR,SEK,1,0.028112,0.029871,0.029871,0.028112,2026-06-30T10:24:47.088033Z,2026-06-30T10:24:47.088033Z
MAD/SEK,MAD,SEK,1,1.0154,1.0576,1.0576,1.0154,2026-06-30T10:24:47.164155Z,2026-06-30T10:24:47.164155Z
MXN/SEK,MXN,SEK,1,0.5507,0.56589,0.56589,0.5507,2026-06-30T10:24:47.140458Z,2026-06-30T10:24:47.140458Z
MYR/SEK,MYR,SEK,1,2.3598,2.412,2.412,2.3598,2026-06-30T10:24:47.125981Z,2026-06-30T10:24:47.125981Z
NOK/SEK,NOK,SEK,1,0.97286,0.99225,0.99225,0.97286,2026-06-30T10:24:47.153277Z,2026-06-30T10:24:47.153277Z
NZD/SEK,NZD,SEK,1,5.4586,5.5674,5.5674,5.4586,2026-06-30T10:24:47.139578Z,2026-06-30T10:24:47.139578Z
PEN/SEK,PEN,SEK,1,2.798036,2.917051,2.917051,2.798036,2026-06-30T10:24:47.082844Z,2026-06-30T10:24:47.082844Z
PHP/SEK,PHP,SEK,1,0.1556,0.1621,0.1621,0.1556,2026-06-30T10:24:47.089001Z,2026-06-30T10:24:47.089001Z
PKR/SEK,PKR,SEK,1,0.0339,0.0361,0.0361,0.0339,2026-06-30T10:24:47.154143Z,2026-06-30T10:24:47.154143Z
PLN/SEK,PLN,SEK,1,2.55881,2.60974,2.60974,2.55881,2026-06-30T10:24:47.084474Z,2026-06-30T10:24:47.084474Z
QAR/SEK,QAR,SEK,1,2.6193,2.7273,2.7273,2.6193,2026-06-30T10:24:47.114689Z,2026-06-30T10:24:47.114689Z
RON/SEK,RON,SEK,1,2.0964,2.1385,2.1385,2.0964,2026-06-30T10:24:47.138448Z,2026-06-30T10:24:47.138448Z
RSD/SEK,RSD,SEK,1,0.092633,0.096621,0.096621,0.092633,2026-06-30T10:24:47.153481Z,2026-06-30T10:24:47.153481Z
SAR/SEK,SAR,SEK,1,2.5589,2.63,2.63,2.5589,2026-06-30T10:24:47.144529Z,2026-06-30T10:24:47.144529Z
SGD/SEK,SGD,SEK,1,7.4528,7.601,7.601,7.4528,2026-06-30T10:24:47.117054Z,2026-06-30T10:24:47.117054Z
THB/SEK,THB,SEK,1,0.28934,0.29732,0.29732,0.28934,2026-06-30T10:24:47.139518Z,2026-06-30T10:24:47.139518Z
TND/SEK,TND,SEK,1,3.2343,3.3711,3.3711,3.2343,2026-06-30T10:24:47.113880Z,2026-06-30T10:24:47.113880Z
TRY/SEK,TRY,SEK,1,0.2045,0.2129,0.2129,0.2045,2026-06-30T10:24:47.136154Z,2026-06-30T10:24:47.136154Z
USD/SEK,USD,SEK,1,9.65,9.8416,9.8416,9.65,2026-06-30T10:24:47.149458Z,2026-06-30T10:24:47.149458Z
ZAR/SEK,ZAR,SEK,1,0.58901,0.60144,0.60144,0.58901,2026-06-30T10:24:47.077319Z,2026-06-30T10:24:47.077319Z
