pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
JPY/SEK,JPY,SEK,1,0.058946,0.060113,0.060113,0.058946,2026-06-18T11:04:18.971485Z,2026-06-18T11:04:18.971485Z
KES/SEK,KES,SEK,1,0.0724,0.0756,0.0756,0.0724,2026-06-18T11:04:18.962766Z,2026-06-18T11:04:18.962766Z
KRW/SEK,KRW,SEK,1,0.006106,0.006332,0.006332,0.006106,2026-06-18T11:04:18.970644Z,2026-06-18T11:04:18.970644Z
KWD/SEK,KWD,SEK,1,30.6486,31.5311,31.5311,30.6486,2026-06-18T11:04:18.970981Z,2026-06-18T11:04:18.970981Z
KZT/SEK,KZT,SEK,1,0.01924,0.020034,0.020034,0.01924,2026-06-18T11:04:18.979474Z,2026-06-18T11:04:18.979474Z
LKR/SEK,LKR,SEK,1,0.027828,0.029572,0.029572,0.027828,2026-06-18T11:04:18.963379Z,2026-06-18T11:04:18.963379Z
MAD/SEK,MAD,SEK,1,1.0074,1.0496,1.0496,1.0074,2026-06-18T11:04:18.983653Z,2026-06-18T11:04:18.983653Z
MXN/SEK,MXN,SEK,1,0.54453,0.55952,0.55952,0.54453,2026-06-18T11:04:18.981679Z,2026-06-18T11:04:18.981679Z
MYR/SEK,MYR,SEK,1,2.3015,2.3525,2.3525,2.3015,2026-06-18T11:04:18.972142Z,2026-06-18T11:04:18.972142Z
NOK/SEK,NOK,SEK,1,0.97922,0.99887,0.99887,0.97922,2026-06-18T11:04:18.980657Z,2026-06-18T11:04:18.980657Z
NZD/SEK,NZD,SEK,1,5.4634,5.572,5.572,5.4634,2026-06-18T11:04:18.983293Z,2026-06-18T11:04:18.983293Z
PEN/SEK,PEN,SEK,1,2.777161,2.893606,2.893606,2.777161,2026-06-18T11:04:19.025635Z,2026-06-18T11:04:19.025635Z
PHP/SEK,PHP,SEK,1,0.1549,0.1614,0.1614,0.1549,2026-06-18T11:04:18.963147Z,2026-06-18T11:04:18.963147Z
PKR/SEK,PKR,SEK,1,0.0333,0.0355,0.0355,0.0333,2026-06-18T11:04:18.982743Z,2026-06-18T11:04:18.982743Z
PLN/SEK,PLN,SEK,1,2.55296,2.60379,2.60379,2.55296,2026-06-18T11:04:18.963174Z,2026-06-18T11:04:18.963174Z
QAR/SEK,QAR,SEK,1,2.5749,2.6809,2.6809,2.5749,2026-06-18T11:04:19.027997Z,2026-06-18T11:04:19.027997Z
RON/SEK,RON,SEK,1,2.0755,2.1172,2.1172,2.0755,2026-06-18T11:04:18.972818Z,2026-06-18T11:04:18.972818Z
RSD/SEK,RSD,SEK,1,0.091575,0.09552,0.09552,0.091575,2026-06-18T11:04:18.978644Z,2026-06-18T11:04:18.978644Z
SAR/SEK,SAR,SEK,1,2.5177,2.5872,2.5872,2.5177,2026-06-18T11:04:18.980079Z,2026-06-18T11:04:18.980079Z
SGD/SEK,SGD,SEK,1,7.3493,7.495,7.495,7.3493,2026-06-18T11:04:18.972610Z,2026-06-18T11:04:18.972610Z
THB/SEK,THB,SEK,1,0.28808,0.29628,0.29628,0.28808,2026-06-18T11:04:18.982298Z,2026-06-18T11:04:18.982298Z
TND/SEK,TND,SEK,1,3.1739,3.3262,3.3262,3.1739,2026-06-18T11:04:18.972378Z,2026-06-18T11:04:18.972378Z
TRY/SEK,TRY,SEK,1,0.202,0.2102,0.2102,0.202,2026-06-18T11:04:18.979854Z,2026-06-18T11:04:18.979854Z
USD/SEK,USD,SEK,1,9.4862,9.6739,9.6739,9.4862,2026-06-18T11:04:18.982967Z,2026-06-18T11:04:18.982967Z
ZAR/SEK,ZAR,SEK,1,0.57634,0.58846,0.58846,0.57634,2026-06-18T11:04:18.963003Z,2026-06-18T11:04:18.963003Z
