pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
MYR/SEK,MYR,SEK,1,2.3528,2.4043,2.4043,2.3528,2026-07-24T09:05:00.683928Z,2026-07-24T09:05:00.683928Z
NOK/SEK,NOK,SEK,1,1.00362,1.02354,1.02354,1.00362,2026-07-24T09:05:00.693560Z,2026-07-24T09:05:00.693560Z
NZD/SEK,NZD,SEK,1,5.5765,5.6872,5.6872,5.5765,2026-07-24T09:05:00.692006Z,2026-07-24T09:05:00.692006Z
PEN/SEK,PEN,SEK,1,2.803207,2.922832,2.922832,2.803207,2026-07-24T09:05:00.675687Z,2026-07-24T09:05:00.675687Z
PHP/SEK,PHP,SEK,1,0.1542,0.1607,0.1607,0.1542,2026-07-24T09:05:00.675115Z,2026-07-24T09:05:00.675115Z
PKR/SEK,PKR,SEK,1,0.0339,0.0361,0.0361,0.0339,2026-07-24T09:05:00.688967Z,2026-07-24T09:05:00.688967Z
PLN/SEK,PLN,SEK,1,2.53714,2.58761,2.58761,2.53714,2026-07-24T09:05:00.674954Z,2026-07-24T09:05:00.674954Z
QAR/SEK,QAR,SEK,1,2.6163,2.7246,2.7246,2.6163,2026-07-24T09:05:00.688191Z,2026-07-24T09:05:00.688191Z
RON/SEK,RON,SEK,1,2.0961,2.1383,2.1383,2.0961,2026-07-24T09:05:00.684268Z,2026-07-24T09:05:00.684268Z
RSD/SEK,RSD,SEK,1,0.092396,0.096369,0.096369,0.092396,2026-07-24T09:05:00.690367Z,2026-07-24T09:05:00.690367Z
SAR/SEK,SAR,SEK,1,2.5583,2.6291,2.6291,2.5583,2026-07-24T09:05:00.691179Z,2026-07-24T09:05:00.691179Z
SGD/SEK,SGD,SEK,1,7.4667,7.6145,7.6145,7.4667,2026-07-24T09:05:00.688120Z,2026-07-24T09:05:00.688120Z
THB/SEK,THB,SEK,1,0.28487,0.2927,0.2927,0.28487,2026-07-24T09:05:00.686059Z,2026-07-24T09:05:00.686059Z
TND/SEK,TND,SEK,1,3.2137,3.3637,3.3637,3.2137,2026-07-24T09:05:00.683489Z,2026-07-24T09:05:00.683489Z
TRY/SEK,TRY,SEK,1,0.2014,0.2096,0.2096,0.2014,2026-07-24T09:05:00.691170Z,2026-07-24T09:05:00.691170Z
USD/SEK,USD,SEK,1,9.6414,9.832,9.832,9.6414,2026-07-24T09:05:00.694972Z,2026-07-24T09:05:00.694972Z
ZAR/SEK,ZAR,SEK,1,0.56941,0.58137,0.58137,0.56941,2026-07-24T09:05:00.674719Z,2026-07-24T09:05:00.674719Z
