pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
NZD/SEK,NZD,SEK,1,5.4103,5.5938,5.5938,5.4103,2026-06-26T23:46:53.393935Z,2026-06-26T23:46:53.393935Z
PEN/SEK,PEN,SEK,1,2.790576,2.915856,2.915856,2.790576,2026-06-26T23:46:53.512152Z,2026-06-26T23:46:53.512152Z
PHP/SEK,PHP,SEK,1,0.1554,0.1623,0.1623,0.1554,2026-06-26T23:46:53.780127Z,2026-06-26T23:46:53.780127Z
PKR/SEK,PKR,SEK,1,0.0338,0.0362,0.0362,0.0338,2026-06-26T23:46:54.240261Z,2026-06-26T23:46:54.240261Z
PLN/SEK,PLN,SEK,1,2.54071,2.62921,2.62921,2.54071,2026-06-26T23:46:53.929941Z,2026-06-26T23:46:53.929941Z
QAR/SEK,QAR,SEK,1,2.6133,2.7291,2.7291,2.6133,2026-06-26T23:46:53.516056Z,2026-06-26T23:46:53.516056Z
RON/SEK,RON,SEK,1,2.0868,2.1441,2.1441,2.0868,2026-06-26T23:46:53.206674Z,2026-06-26T23:46:53.206674Z
RSD/SEK,RSD,SEK,1,0.0923,0.096603,0.096603,0.0923,2026-06-26T23:46:53.288122Z,2026-06-26T23:46:53.288122Z
SAR/SEK,SAR,SEK,1,2.5512,2.6324,2.6324,2.5512,2026-06-26T23:46:54.173893Z,2026-06-26T23:46:54.173893Z
SGD/SEK,SGD,SEK,1,7.4305,7.6231,7.6231,7.4305,2026-06-26T23:46:53.932352Z,2026-06-26T23:46:53.932352Z
THB/SEK,THB,SEK,1,0.28708,0.29676,0.29676,0.28708,2026-06-26T23:46:53.989343Z,2026-06-26T23:46:53.989343Z
TND/SEK,TND,SEK,1,3.229,3.3756,3.3756,3.229,2026-06-26T23:46:53.891009Z,2026-06-26T23:46:53.891009Z
TRY/SEK,TRY,SEK,1,0.2036,0.2139,0.2139,0.2036,2026-06-26T23:46:54.049896Z,2026-06-26T23:46:54.049896Z
USD/SEK,USD,SEK,1,9.6278,9.8483,9.8483,9.6278,2026-06-26T23:46:53.934680Z,2026-06-26T23:46:53.934680Z
ZAR/SEK,ZAR,SEK,1,0.58193,0.60142,0.60142,0.58193,2026-06-26T23:46:54.169044Z,2026-06-26T23:46:54.169044Z
