pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
GBP/SEK,GBP,SEK,1,12.8137,13.0674,13.0674,12.8137,2026-07-28T08:26:41.945360Z,2026-07-28T08:26:41.945360Z
GIP/SEK,GIP,SEK,1,12.80603,13.074544,13.074544,12.80603,2026-07-28T08:26:41.993360Z,2026-07-28T08:26:41.993360Z
HKD/SEK,HKD,SEK,1,1.22395,1.25754,1.25754,1.22395,2026-07-28T08:26:41.950144Z,2026-07-28T08:26:41.950144Z
HUF/SEK,HUF,SEK,1,0.030388,0.031004,0.031004,0.030388,2026-07-28T08:26:41.954022Z,2026-07-28T08:26:41.954022Z
IDR/SEK,IDR,SEK,1,0.0005275,0.0005496,0.0005496,0.0005275,2026-07-28T08:26:41.953360Z,2026-07-28T08:26:41.953360Z
ILS/SEK,ILS,SEK,1,3.1352,3.2223,3.2223,3.1352,2026-07-28T08:26:41.938670Z,2026-07-28T08:26:41.938670Z
INR/SEK,INR,SEK,1,0.09948,0.10356,0.10356,0.09948,2026-07-28T08:26:41.939399Z,2026-07-28T08:26:41.939399Z
ISK/SEK,ISK,SEK,1,0.0759,0.0792,0.0792,0.0759,2026-07-28T08:26:41.938112Z,2026-07-28T08:26:41.938112Z
JPY/SEK,JPY,SEK,1,0.058808,0.059972,0.059972,0.058808,2026-07-28T08:26:41.941727Z,2026-07-28T08:26:41.941727Z
KES/SEK,KES,SEK,1,0.0735,0.0767,0.0767,0.0735,2026-07-28T08:26:41.955717Z,2026-07-28T08:26:41.955717Z
KRW/SEK,KRW,SEK,1,0.00654,0.006782,0.006782,0.00654,2026-07-28T08:26:41.940800Z,2026-07-28T08:26:41.940800Z
KWD/SEK,KWD,SEK,1,30.9037,31.802,31.802,30.9037,2026-07-28T08:26:41.942093Z,2026-07-28T08:26:41.942093Z
KZT/SEK,KZT,SEK,1,0.019914,0.020825,0.020825,0.019914,2026-07-28T08:26:41.954376Z,2026-07-28T08:26:41.954376Z
LKR/SEK,LKR,SEK,1,0.02807,0.029815,0.029815,0.02807,2026-07-28T08:26:41.995428Z,2026-07-28T08:26:41.995428Z
MAD/SEK,MAD,SEK,1,1.0172,1.0594,1.0594,1.0172,2026-07-28T08:26:41.949036Z,2026-07-28T08:26:41.949036Z
MXN/SEK,MXN,SEK,1,0.54932,0.56444,0.56444,0.54932,2026-07-28T08:26:41.944376Z,2026-07-28T08:26:41.944376Z
MYR/SEK,MYR,SEK,1,2.3543,2.4059,2.4059,2.3543,2026-07-28T08:26:41.939742Z,2026-07-28T08:26:41.939742Z
NOK/SEK,NOK,SEK,1,0.99346,1.01317,1.01317,0.99346,2026-07-28T08:26:41.942977Z,2026-07-28T08:26:41.942977Z
NZD/SEK,NZD,SEK,1,5.5615,5.6719,5.6719,5.5615,2026-07-28T08:26:41.949388Z,2026-07-28T08:26:41.949388Z
PEN/SEK,PEN,SEK,1,2.800561,2.918799,2.918799,2.800561,2026-07-28T08:26:41.955382Z,2026-07-28T08:26:41.955382Z
PHP/SEK,PHP,SEK,1,0.1547,0.1611,0.1611,0.1547,2026-07-28T08:26:41.938979Z,2026-07-28T08:26:41.938979Z
PKR/SEK,PKR,SEK,1,0.0339,0.0361,0.0361,0.0339,2026-07-28T08:26:41.949086Z,2026-07-28T08:26:41.949086Z
PLN/SEK,PLN,SEK,1,2.53257,2.58295,2.58295,2.53257,2026-07-28T08:26:41.949762Z,2026-07-28T08:26:41.949762Z
QAR/SEK,QAR,SEK,1,2.6153,2.7226,2.7226,2.6153,2026-07-28T08:26:41.991213Z,2026-07-28T08:26:41.991213Z
RON/SEK,RON,SEK,1,2.0935,2.1353,2.1353,2.0935,2026-07-28T08:26:41.938629Z,2026-07-28T08:26:41.938629Z
RSD/SEK,RSD,SEK,1,0.092221,0.09619,0.09619,0.092221,2026-07-28T08:26:41.948265Z,2026-07-28T08:26:41.948265Z
SAR/SEK,SAR,SEK,1,2.5565,2.6271,2.6271,2.5565,2026-07-28T08:26:41.953714Z,2026-07-28T08:26:41.953714Z
SGD/SEK,SGD,SEK,1,7.452,7.5996,7.5996,7.452,2026-07-28T08:26:41.942428Z,2026-07-28T08:26:41.942428Z
THB/SEK,THB,SEK,1,0.28517,0.29302,0.29302,0.28517,2026-07-28T08:26:41.946405Z,2026-07-28T08:26:41.946405Z
TND/SEK,TND,SEK,1,3.215,3.3563,3.3563,3.215,2026-07-28T08:26:41.943994Z,2026-07-28T08:26:41.943994Z
TRY/SEK,TRY,SEK,1,0.2011,0.2093,0.2093,0.2011,2026-07-28T08:26:41.949419Z,2026-07-28T08:26:41.949419Z
USD/SEK,USD,SEK,1,9.6347,9.8251,9.8251,9.6347,2026-07-28T08:26:41.949620Z,2026-07-28T08:26:41.949620Z
ZAR/SEK,ZAR,SEK,1,0.57374,0.5858,0.5858,0.57374,2026-07-28T08:26:41.938742Z,2026-07-28T08:26:41.938742Z
