pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
PEN/SEK,PEN,SEK,1,2.665736,2.781113,2.781113,2.665736,2026-06-08T10:34:02.216272Z,2026-06-08T10:34:02.216272Z
PHP/SEK,PHP,SEK,1,0.1501,0.1563,0.1563,0.1501,2026-06-08T10:34:02.180148Z,2026-06-08T10:34:02.180148Z
PKR/SEK,PKR,SEK,1,0.0329,0.035,0.035,0.0329,2026-06-08T10:34:02.217792Z,2026-06-08T10:34:02.217792Z
PLN/SEK,PLN,SEK,1,2.53955,2.59011,2.59011,2.53955,2026-06-08T10:34:02.220963Z,2026-06-08T10:34:02.220963Z
QAR/SEK,QAR,SEK,1,2.5395,2.6444,2.6444,2.5395,2026-06-08T10:34:02.181492Z,2026-06-08T10:34:02.181492Z
RON/SEK,RON,SEK,1,2.0556,2.097,2.097,2.0556,2026-06-08T10:34:02.178719Z,2026-06-08T10:34:02.178719Z
RSD/SEK,RSD,SEK,1,0.090813,0.094686,0.094686,0.090813,2026-06-08T10:34:02.209295Z,2026-06-08T10:34:02.209295Z
SAR/SEK,SAR,SEK,1,2.4818,2.5504,2.5504,2.4818,2026-06-08T10:34:02.218584Z,2026-06-08T10:34:02.218584Z
SGD/SEK,SGD,SEK,1,7.2596,7.4033,7.4033,7.2596,2026-06-08T10:34:02.180699Z,2026-06-08T10:34:02.180699Z
THB/SEK,THB,SEK,1,0.28394,0.29176,0.29176,0.28394,2026-06-08T10:34:02.222596Z,2026-06-08T10:34:02.222596Z
TND/SEK,TND,SEK,1,3.1503,3.2931,3.2931,3.1503,2026-06-08T10:34:02.202380Z,2026-06-08T10:34:02.202380Z
TRY/SEK,TRY,SEK,1,0.2007,0.2089,0.2089,0.2007,2026-06-08T10:34:02.198171Z,2026-06-08T10:34:02.198171Z
USD/SEK,USD,SEK,1,9.3576,9.5427,9.5427,9.3576,2026-06-08T10:34:02.200835Z,2026-06-08T10:34:02.200835Z
ZAR/SEK,ZAR,SEK,1,0.56553,0.57743,0.57743,0.56553,2026-06-08T10:34:02.179872Z,2026-06-08T10:34:02.179872Z
