pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
INR/SEK,INR,SEK,1,0.0995,0.10357,0.10357,0.0995,2026-07-09T09:47:37.184918Z,2026-07-09T09:47:37.184918Z
ISK/SEK,ISK,SEK,1,0.0757,0.0789,0.0789,0.0757,2026-07-09T09:47:37.167815Z,2026-07-09T09:47:37.167815Z
JPY/SEK,JPY,SEK,1,0.059059,0.060228,0.060228,0.059059,2026-07-09T09:47:37.180108Z,2026-07-09T09:47:37.180108Z
KES/SEK,KES,SEK,1,0.0734,0.0766,0.0766,0.0734,2026-07-09T09:47:37.170722Z,2026-07-09T09:47:37.170722Z
KRW/SEK,KRW,SEK,1,0.006288,0.00652,0.00652,0.006288,2026-07-09T09:47:37.179060Z,2026-07-09T09:47:37.179060Z
KWD/SEK,KWD,SEK,1,30.8322,31.7296,31.7296,30.8322,2026-07-09T09:47:37.179508Z,2026-07-09T09:47:37.179508Z
KZT/SEK,KZT,SEK,1,0.020321,0.021167,0.021167,0.020321,2026-07-09T09:47:37.181054Z,2026-07-09T09:47:37.181054Z
LKR/SEK,LKR,SEK,1,0.028013,0.029787,0.029787,0.028013,2026-07-09T09:47:37.170498Z,2026-07-09T09:47:37.170498Z
MAD/SEK,MAD,SEK,1,1.0149,1.057,1.057,1.0149,2026-07-09T09:47:37.192602Z,2026-07-09T09:47:37.192602Z
MXN/SEK,MXN,SEK,1,0.5444,0.5594,0.5594,0.5444,2026-07-09T09:47:37.185905Z,2026-07-09T09:47:37.185905Z
MYR/SEK,MYR,SEK,1,2.3501,2.4021,2.4021,2.3501,2026-07-09T09:47:37.178396Z,2026-07-09T09:47:37.178396Z
NOK/SEK,NOK,SEK,1,0.98274,1.00225,1.00225,0.98274,2026-07-09T09:47:37.187168Z,2026-07-09T09:47:37.187168Z
NZD/SEK,NZD,SEK,1,5.4984,5.6076,5.6076,5.4984,2026-07-09T09:47:37.188732Z,2026-07-09T09:47:37.188732Z
PEN/SEK,PEN,SEK,1,2.783871,2.900004,2.900004,2.783871,2026-07-09T09:47:37.229259Z,2026-07-09T09:47:37.229259Z
PHP/SEK,PHP,SEK,1,0.154,0.1604,0.1604,0.154,2026-07-09T09:47:37.167788Z,2026-07-09T09:47:37.167788Z
PKR/SEK,PKR,SEK,1,0.0337,0.0359,0.0359,0.0337,2026-07-09T09:47:37.184917Z,2026-07-09T09:47:37.184917Z
PLN/SEK,PLN,SEK,1,2.54286,2.59344,2.59344,2.54286,2026-07-09T09:47:37.170340Z,2026-07-09T09:47:37.170340Z
QAR/SEK,QAR,SEK,1,2.6042,2.7112,2.7112,2.6042,2026-07-09T09:47:37.231533Z,2026-07-09T09:47:37.231533Z
RON/SEK,RON,SEK,1,2.0932,2.1355,2.1355,2.0932,2026-07-09T09:47:37.176172Z,2026-07-09T09:47:37.176172Z
RSD/SEK,RSD,SEK,1,0.092367,0.096341,0.096341,0.092367,2026-07-09T09:47:37.186691Z,2026-07-09T09:47:37.186691Z
SAR/SEK,SAR,SEK,1,2.5451,2.6154,2.6154,2.5451,2026-07-09T09:47:37.185272Z,2026-07-09T09:47:37.185272Z
SGD/SEK,SGD,SEK,1,7.4179,7.5647,7.5647,7.4179,2026-07-09T09:47:37.178849Z,2026-07-09T09:47:37.178849Z
THB/SEK,THB,SEK,1,0.28572,0.29358,0.29358,0.28572,2026-07-09T09:47:37.182606Z,2026-07-09T09:47:37.182606Z
TND/SEK,TND,SEK,1,3.207,3.3513,3.3513,3.207,2026-07-09T09:47:37.178719Z,2026-07-09T09:47:37.178719Z
TRY/SEK,TRY,SEK,1,0.202,0.2103,0.2103,0.202,2026-07-09T09:47:37.186304Z,2026-07-09T09:47:37.186304Z
USD/SEK,USD,SEK,1,9.5938,9.7835,9.7835,9.5938,2026-07-09T09:47:37.186570Z,2026-07-09T09:47:37.186570Z
ZAR/SEK,ZAR,SEK,1,0.58516,0.59745,0.59745,0.58516,2026-07-09T09:47:37.164492Z,2026-07-09T09:47:37.164492Z
