pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
ILS/SEK,ILS,SEK,1,3.1907,3.2797,3.2797,3.1907,2026-06-23T10:39:55.407068Z,2026-06-23T10:39:55.407068Z
INR/SEK,INR,SEK,1,0.10016,0.10427,0.10427,0.10016,2026-06-23T10:39:55.410632Z,2026-06-23T10:39:55.410632Z
ISK/SEK,ISK,SEK,1,0.0752,0.0784,0.0784,0.0752,2026-06-23T10:39:55.406271Z,2026-06-23T10:39:55.406271Z
JPY/SEK,JPY,SEK,1,0.059411,0.060589,0.060589,0.059411,2026-06-23T10:39:55.409550Z,2026-06-23T10:39:55.409550Z
KES/SEK,KES,SEK,1,0.0733,0.0764,0.0764,0.0733,2026-06-23T10:39:55.423770Z,2026-06-23T10:39:55.423770Z
KRW/SEK,KRW,SEK,1,0.006189,0.006418,0.006418,0.006189,2026-06-23T10:39:55.411908Z,2026-06-23T10:39:55.411908Z
KWD/SEK,KWD,SEK,1,30.8817,31.7942,31.7942,30.8817,2026-06-23T10:39:55.414551Z,2026-06-23T10:39:55.414551Z
KZT/SEK,KZT,SEK,1,0.019518,0.020321,0.020321,0.019518,2026-06-23T10:39:55.414506Z,2026-06-23T10:39:55.414506Z
LKR/SEK,LKR,SEK,1,0.028053,0.029815,0.029815,0.028053,2026-06-23T10:39:55.469498Z,2026-06-23T10:39:55.469498Z
MAD/SEK,MAD,SEK,1,1.0142,1.0563,1.0563,1.0142,2026-06-23T10:39:55.418842Z,2026-06-23T10:39:55.418842Z
MXN/SEK,MXN,SEK,1,0.54694,0.56201,0.56201,0.54694,2026-06-23T10:39:55.421806Z,2026-06-23T10:39:55.421806Z
MYR/SEK,MYR,SEK,1,2.3131,2.3643,2.3643,2.3131,2026-06-23T10:39:55.409946Z,2026-06-23T10:39:55.409946Z
NOK/SEK,NOK,SEK,1,0.98396,1.00354,1.00354,0.98396,2026-06-23T10:39:55.417268Z,2026-06-23T10:39:55.417268Z
NZD/SEK,NZD,SEK,1,5.4556,5.5641,5.5641,5.4556,2026-06-23T10:39:55.417207Z,2026-06-23T10:39:55.417207Z
PEN/SEK,PEN,SEK,1,2.799312,2.916991,2.916991,2.799312,2026-06-23T10:39:55.464817Z,2026-06-23T10:39:55.464817Z
PHP/SEK,PHP,SEK,1,0.1546,0.161,0.161,0.1546,2026-06-23T10:39:55.407276Z,2026-06-23T10:39:55.407276Z
PKR/SEK,PKR,SEK,1,0.0337,0.0359,0.0359,0.0337,2026-06-23T10:39:55.416483Z,2026-06-23T10:39:55.416483Z
PLN/SEK,PLN,SEK,1,2.55273,2.60352,2.60352,2.55273,2026-06-23T10:39:55.423378Z,2026-06-23T10:39:55.423378Z
QAR/SEK,QAR,SEK,1,2.6026,2.7096,2.7096,2.6026,2026-06-23T10:39:55.466996Z,2026-06-23T10:39:55.466996Z
RON/SEK,RON,SEK,1,2.0848,2.1269,2.1269,2.0848,2026-06-23T10:39:55.411501Z,2026-06-23T10:39:55.411501Z
RSD/SEK,RSD,SEK,1,0.092144,0.096116,0.096116,0.092144,2026-06-23T10:39:55.418302Z,2026-06-23T10:39:55.418302Z
SAR/SEK,SAR,SEK,1,2.5444,2.6147,2.6147,2.5444,2026-06-23T10:39:55.415331Z,2026-06-23T10:39:55.415331Z
SGD/SEK,SGD,SEK,1,7.4025,7.5493,7.5493,7.4025,2026-06-23T10:39:55.414567Z,2026-06-23T10:39:55.414567Z
THB/SEK,THB,SEK,1,0.28793,0.29587,0.29587,0.28793,2026-06-23T10:39:55.417560Z,2026-06-23T10:39:55.417560Z
TND/SEK,TND,SEK,1,3.215,3.3516,3.3516,3.215,2026-06-23T10:39:55.411454Z,2026-06-23T10:39:55.411454Z
TRY/SEK,TRY,SEK,1,0.204,0.2124,0.2124,0.204,2026-06-23T10:39:55.416559Z,2026-06-23T10:39:55.416559Z
USD/SEK,USD,SEK,1,9.5885,9.7784,9.7784,9.5885,2026-06-23T10:39:55.420398Z,2026-06-23T10:39:55.420398Z
ZAR/SEK,ZAR,SEK,1,0.58189,0.59414,0.59414,0.58189,2026-06-23T10:39:55.404743Z,2026-06-23T10:39:55.404743Z
