pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
LKR/SEK,LKR,SEK,1,0.027092,0.028786,0.028786,0.027092,2026-06-09T09:18:22.068290Z,2026-06-09T09:18:22.068290Z
MAD/SEK,MAD,SEK,1,0.9981,1.0395,1.0395,0.9981,2026-06-09T09:18:22.017684Z,2026-06-09T09:18:22.017684Z
MXN/SEK,MXN,SEK,1,0.53429,0.54898,0.54898,0.53429,2026-06-09T09:18:22.026553Z,2026-06-09T09:18:22.026553Z
MYR/SEK,MYR,SEK,1,2.2931,2.3433,2.3433,2.2931,2026-06-09T09:18:22.010685Z,2026-06-09T09:18:22.010685Z
NOK/SEK,NOK,SEK,1,0.98476,1.00434,1.00434,0.98476,2026-06-09T09:18:22.070769Z,2026-06-09T09:18:22.070769Z
NZD/SEK,NZD,SEK,1,5.4404,5.5484,5.5484,5.4404,2026-06-09T09:18:22.021419Z,2026-06-09T09:18:22.021419Z
PEN/SEK,PEN,SEK,1,2.658226,2.790465,2.790465,2.658226,2026-06-09T09:18:22.022166Z,2026-06-09T09:18:22.022166Z
PHP/SEK,PHP,SEK,1,0.1499,0.1562,0.1562,0.1499,2026-06-09T09:18:22.000666Z,2026-06-09T09:18:22.000666Z
PKR/SEK,PKR,SEK,1,0.0328,0.0349,0.0349,0.0328,2026-06-09T09:18:22.018141Z,2026-06-09T09:18:22.018141Z
PLN/SEK,PLN,SEK,1,2.54569,2.59634,2.59634,2.54569,2026-06-09T09:18:22.014165Z,2026-06-09T09:18:22.014165Z
QAR/SEK,QAR,SEK,1,2.5322,2.6361,2.6361,2.5322,2026-06-09T09:18:22.027234Z,2026-06-09T09:18:22.027234Z
RON/SEK,RON,SEK,1,2.0578,2.0989,2.0989,2.0578,2026-06-09T09:18:22.001300Z,2026-06-09T09:18:22.001300Z
RSD/SEK,RSD,SEK,1,0.090795,0.094692,0.094692,0.090795,2026-06-09T09:18:22.011624Z,2026-06-09T09:18:22.011624Z
SAR/SEK,SAR,SEK,1,2.4751,2.5433,2.5433,2.4751,2026-06-09T09:18:22.008828Z,2026-06-09T09:18:22.008828Z
SGD/SEK,SGD,SEK,1,7.2553,7.3989,7.3989,7.2553,2026-06-09T09:18:22.001577Z,2026-06-09T09:18:22.001577Z
THB/SEK,THB,SEK,1,0.28296,0.29074,0.29074,0.28296,2026-06-09T09:18:22.017489Z,2026-06-09T09:18:22.017489Z
TND/SEK,TND,SEK,1,3.1455,3.2816,3.2816,3.1455,2026-06-09T09:18:22.015782Z,2026-06-09T09:18:22.015782Z
TRY/SEK,TRY,SEK,1,0.2,0.2082,0.2082,0.2,2026-06-09T09:18:22.012823Z,2026-06-09T09:18:22.012823Z
USD/SEK,USD,SEK,1,9.3289,9.5132,9.5132,9.3289,2026-06-09T09:18:22.018814Z,2026-06-09T09:18:22.018814Z
ZAR/SEK,ZAR,SEK,1,0.56644,0.57834,0.57834,0.56644,2026-06-09T09:18:21.997561Z,2026-06-09T09:18:21.997561Z
