pair,base_currency,quote_currency,quoted_per_units,bid_per_unit,ask_per_unit,ask_sek_per_fx,bid_sek_per_fx,ask_timestamp,bid_timestamp
KWD/SEK,KWD,SEK,1,30.0018,30.8878,30.8878,30.0018,2026-06-15T12:04:53.220085Z,2026-06-15T12:04:53.220085Z
KZT/SEK,KZT,SEK,1,0.018798,0.01958,0.01958,0.018798,2026-06-15T12:04:53.209259Z,2026-06-15T12:04:53.209259Z
LKR/SEK,LKR,SEK,1,0.027334,0.029053,0.029053,0.027334,2026-06-15T12:04:53.215280Z,2026-06-15T12:04:53.215280Z
MAD/SEK,MAD,SEK,1,0.9943,1.0356,1.0356,0.9943,2026-06-15T12:04:53.210077Z,2026-06-15T12:04:53.210077Z
MXN/SEK,MXN,SEK,1,0.53824,0.55306,0.55306,0.53824,2026-06-15T12:04:53.204645Z,2026-06-15T12:04:53.204645Z
MYR/SEK,MYR,SEK,1,2.2919,2.3422,2.3422,2.2919,2026-06-15T12:04:53.214851Z,2026-06-15T12:04:53.214851Z
NOK/SEK,NOK,SEK,1,0.97611,0.9955,0.9955,0.97611,2026-06-15T12:04:53.206365Z,2026-06-15T12:04:53.206365Z
NZD/SEK,NZD,SEK,1,5.4279,5.5357,5.5357,5.4279,2026-06-15T12:04:53.214968Z,2026-06-15T12:04:53.214968Z
PEN/SEK,PEN,SEK,1,2.712738,2.82571,2.82571,2.712738,2026-06-15T12:04:53.207889Z,2026-06-15T12:04:53.207889Z
PHP/SEK,PHP,SEK,1,0.1521,0.1584,0.1584,0.1521,2026-06-15T12:04:53.188275Z,2026-06-15T12:04:53.188275Z
PKR/SEK,PKR,SEK,1,0.0327,0.0347,0.0347,0.0327,2026-06-15T12:04:53.214607Z,2026-06-15T12:04:53.214607Z
PLN/SEK,PLN,SEK,1,2.54173,2.59233,2.59233,2.54173,2026-06-15T12:04:53.218827Z,2026-06-15T12:04:53.218827Z
QAR/SEK,QAR,SEK,1,2.5227,2.6262,2.6262,2.5227,2026-06-15T12:04:53.222924Z,2026-06-15T12:04:53.222924Z
RON/SEK,RON,SEK,1,2.0605,2.1018,2.1018,2.0605,2026-06-15T12:04:53.222992Z,2026-06-15T12:04:53.222992Z
RSD/SEK,RSD,SEK,1,0.090876,0.094777,0.094777,0.090876,2026-06-15T12:04:53.209627Z,2026-06-15T12:04:53.209627Z
SAR/SEK,SAR,SEK,1,2.4671,2.5351,2.5351,2.4671,2026-06-15T12:04:53.205552Z,2026-06-15T12:04:53.205552Z
SGD/SEK,SGD,SEK,1,7.2491,7.3927,7.3927,7.2491,2026-06-15T12:04:53.207307Z,2026-06-15T12:04:53.207307Z
THB/SEK,THB,SEK,1,0.28449,0.29232,0.29232,0.28449,2026-06-15T12:04:53.212950Z,2026-06-15T12:04:53.212950Z
TND/SEK,TND,SEK,1,3.1388,3.2812,3.2812,3.1388,2026-06-15T12:04:53.198052Z,2026-06-15T12:04:53.198052Z
TRY/SEK,TRY,SEK,1,0.1986,0.2067,0.2067,0.1986,2026-06-15T12:04:53.210652Z,2026-06-15T12:04:53.210652Z
USD/SEK,USD,SEK,1,9.2938,9.4777,9.4777,9.2938,2026-06-15T12:04:53.208208Z,2026-06-15T12:04:53.208208Z
ZAR/SEK,ZAR,SEK,1,0.57329,0.58534,0.58534,0.57329,2026-06-15T12:04:53.187947Z,2026-06-15T12:04:53.187947Z
